language_script	example_id	words	chars	base_tokens	target_tokens	delta_tokens	base_tokens_per_word	target_tokens_per_word	delta_tokens_per_word	base_single_char_tokens	target_single_char_tokens	base_byte_tokens	target_byte_tokens	target_new_tokens	target_base_tokens	base_unk_tokens	target_unk_tokens	text_preview	base_token_preview	target_token_preview
dzo_Tibt	141	5	196	31	61	30	6.2	12.2	6.0	11	8	0	0	55	6	0	0	གཟུགས་ཀྱི་མི་རིགས་མཁས་པ་གི་ཀི་དེབ་ནང་ལུ་བཀོད་མི་ནང་ སྐྱེ་ལྡན་རིག་པའི་རིགས་ཀྱི་དབྱེ་བ་འདི་ སྤྱི་ལོ་༡༩༧༠ལོ་གྲངས་ལུ་ རིགས་ཀྱི་དབྱེ་བ་འདི་མེད་ཟེར་བའི་ གྲོས་བསྡུར་འབད་འབདཝ་ཚུན་ཚོད་ལུ...	▁ གཟུགས་ ཀ ྱི་མི་རིགས་མཁས་པ་གི་ ཀ ི་དེབ་ནང་ལུ་བ ཀ ོ ད་མི་ནང་ ▁ སྐྱེ་ལྡན་རིག་པའི་རིགས་ ཀ ྱི་དབྱེ་བ་འདི་ ▁ སྤྱི་ལ ོ ་༡༩༧༠ལ ོ ་གྲངས་ལུ་ ▁ རིགས་ ཀ ྱི་དབྱེ་བ་འདི་མེད་ཟེར་བའི་ ▁ གྲ ོ ས་བསྡུར་འབད་འབདཝ་ཚུན་ཚ ོ ད་ལུ་གནས་ཏེ་ཡ ོ ད་ཟེར་ཨིན་མས།	▁ གཟུགས་ ཀྱི་ མི་ རིགས་ མཁས་ པ་ གི་ ཀ ི་ དེབ་ ནང་ལུ་ བཀོད་ མི་ ནང་ ▁ སྐྱེ ་ ལྡན་ རིག་ པའི་ རིགས་ ཀྱི་ དབྱེ་ བ་ འདི་ ▁སྤྱི་ལོ་ ༡ ༩ ༧ ༠ ལོ་ གྲངས་ ལུ་ ▁ རིགས་ ཀྱི་ དབྱེ་ བ་ འདི་ མེད་ ཟེར་ བའི་ ▁ གྲ ོ ས་ བསྡུ ར་ འབད་ འབདཝ་ ཚུ ན་ ཚ ོད་ ལུ་ གནས་ ཏེ་ ཡོད་ ཟེར་ ཨིན་མས།
dzo_Tibt	142	5	45	16	28	12	3.2	5.6	2.4	7	13	0	0	18	10	0	0	གཡོ་ཤད་ '/' གི་རྟིང་བདའ་སྟེ་ དུས་ཡུན་'.' མི་བཏུབ་	▁ གཡ ོ ་ཤད་ ▁' / ' ▁ གི་རྟིང་བདའ་སྟེ་ ▁ དུས་ཡུན་ ' . ' ▁ མི་བཏུབ་	▁ གཡོ ་ ཤ ད་ ▁' / ' ▁ གི་ རྟ ི ང་ བ ད འ་ སྟེ་ ▁ དུས་ ཡ ུ ན་ ' . ' ▁ མི་ བཏུབ་
dzo_Tibt	143	2	33	6	11	5	3.0	5.5	2.5	1	2	0	0	9	2	0	0	མཐོ་རིམ་ཅན་གྱི་ གཏང་ནིའི་གདམ་ཁ་ཚུ།	▁ མཐ ོ ་རིམ་ཅན་གྱི་ ▁ གཏང་ནིའི་གདམ་ཁ་ཚུ།	▁ མ ཐོ་ རིམ་ ཅན་གྱི་ ▁ གཏང་ ནིའི་ གདམ་ཁ་ ཚུ །
dzo_Tibt	144	1	11	2	9	7	2.0	9.0	7.0	0	5	0	0	8	1	0	0	ལེ་བི་རིནཐ།	▁ ལེ་བི་རིནཐ།	▁ ལེ ་ བ ི་ རི ན ཐ །
dzo_Tibt	145	5	122	18	48	30	3.6	9.6	6.0	4	8	0	0	43	5	0	0	རླུང་མ་དང་མཚོའི་རླབས་་ཀྱིས་ གནམ་ཁར་བསྐྱེལ་མི་ཆུ་འདི་ཚུ་ ནང་ན་བུང་དང་གཅིག་ཁར་བཏང་མི་འདི་གིས་ མི་ཚུ་ལུ་ཡང་ གནོད་ནི་གི་ཉེན་ཁ་ཡོད།	▁ རླུང་མ་དང་མཚ ོ འི་རླབས་་ ཀ ྱིས་ ▁ གནམ་ཁར་བསྐྱེལ་མི་ཆུ་འདི་ཚུ་ ▁ ནང་ན་བུང་དང་གཅིག་ཁར་བཏང་མི་འདི་གིས་ ▁ མི་ཚུ་ལུ་ཡང་ ▁ གན ོ ད་ནི་གི་ཉེན་ཁ་ཡ ོ ད།	▁ ར ླ ུང་ མ་ དང་ མ ཚོ འི་ ར ླ བས་ ་ ཀྱིས་ ▁ གན མ་ ཁར་ བ སྐྱེ ལ་ མི་ ཆུ་ འདི་ ཚུ་ ▁ ནང་ ན་ བ ུང་ དང་ གཅིག་ ཁར་ བཏང་ མི་ འདི་གིས་ ▁ མི་ ཚུ་ལུ་ ཡང་ ▁ གན ོད་ ནི་ གི་ ཉེན་ ཁ་ ཡོད།
dzo_Tibt	146	3	17	10	12	2	3.3333333333333335	4.0	0.6666666666666666	4	3	0	0	8	4	0	0	བའི་ སིལ་བ་ པོར་ཊོ།	▁ བའི་ ▁ སིལ་བ་ ▁ པ ོ ར་ཊ ོ །	▁ བའི་ ▁ སི ལ་ བ་ ▁ པོ ར་ ཊ ོ །
dzo_Tibt	147	8	164	30	62	32	3.75	7.75	4.0	7	11	0	0	55	7	0	0	གདམ་ཁ་འདི་ སེལ་འཐུ་འབདཝ་ད་ ཁྱོད་ཀྱི་ཨེལ་ཌི་ཨེ་པི་ སར་བར་གྱིས་ཊི་ཨེལ་ཨེསི་ལུ་ རྒྱབ་སྐྱོར་ཡོད་པ་ཅིན་ ཨི་བོ་ལུ་ཤཱན་གྱིས་ ཁྱོད་རའི་ཨེལ་ཌི་ཨེ་པི་ སར་བར་ལུ་རྐྱངམ་གཅིག་མཐུད་འོང་།	▁ གདམ་ཁ་འདི་ ▁ སེལ་འཐུ་འབདཝ་ད་ ▁ ཁྱ ོ ད་ ཀ ྱི་ཨེལ་ཌི་ཨེ་པི་ ▁ སར་བར་གྱིས་ཊི་ཨེལ་ཨེསི་ལུ་ ▁ རྒྱབ་སྐྱ ོ ར་ཡ ོ ད་པ་ཅིན་ ▁ ཨི་བ ོ ་ལུ་ཤཱན་གྱིས་ ▁ ཁྱ ོ ད་རའི་ཨེལ་ཌི་ཨེ་པི་ ▁ སར་བར་ལུ་རྐྱངམ་གཅིག་མཐུད་འ ོ ང་།	▁ གདམ་ཁ་ འདི་ ▁ སེལ་འཐུ་ འབདཝ་ ད་ ▁ཁྱོད་ ཀྱི་ ཨེ ལ་ ཌི་ ཨེ་ པི་ ▁ ས ར་ བར་ གྱིས་ ཊི་ ཨེ ལ་ ཨེ སི་ ལུ་ ▁ རྒྱབ་ སྐྱ ོ ར་ ཡོད་ པ་ཅིན་ ▁ ཨི ་ བ ོ་ ལུ་ ཤ ཱན་ གྱིས་ ▁ཁྱོད་ ར འི་ ཨེ ལ་ ཌི་ ཨེ་ པི་ ▁ ས ར་ བར་ ལུ་ ར ྐ ྱ ངམ་ གཅིག་ མཐུད་ འོང་ །
dzo_Tibt	148	1	10	6	8	2	6.0	8.0	2.0	3	5	0	0	5	3	0	0	ཌཱན་ཀིརིཀ།	▁ ཌཱན་ ཀ ིརི ཀ །	▁ ཌ ཱན་ ཀ ི རི ཀ །
dzo_Tibt	149	5	176	26	56	30	5.2	11.2	6.0	8	10	0	0	50	6	0	0	ཨིན་རུང་ ཤར་ནུབ་མཚམས་ཐིག་ངེས་གཏན་བཟོ་ནི་ལུ་ དུས་ཚོད་ཀྱི་བརྡ་ཚོན་འདི་ བརྒྱུད་དེ་བཏང་ནི་ལུ་ ལྕགས་འཕྲིན་གཏོང་ལེན་འདི་ལག་ལེན་འཐབ་པ་ཅིན་བཏུབ་ནི་མས་ཟེར་མགྱོགས་སུ་ཅིག་སྦེ་ར་ཧ་གོ་ཡོདཔ་ཨིན།	▁ ཨིན་རུང་ ▁ ཤར་ནུབ་མཚམས་ཐིག་ངེས་གཏན་བཟ ོ ་ནི་ལུ་ ▁ དུས་ཚ ོ ད་ ཀ ྱི་བརྡ་ཚ ོ ན་འདི་ ▁ བརྒྱུད་དེ་བཏང་ནི་ལུ་ ▁ ལྕགས་འཕྲིན་གཏ ོ ང་ལེན་འདི་ལག་ལེན་འཐབ་པ་ཅིན་བཏུབ་ནི་མས་ཟེར་མགྱ ོ གས་སུ་ཅིག་སྦེ་ར་ཧ་ག ོ ་ཡ ོ དཔ་ཨིན།	▁ ཨིན་རུང་ ▁ ཤ ར་ ན ུ བ་ མཚམས་ ཐིག་ ངེས་ གཏ ན་ བཟོ་ ནི་ལུ་ ▁ དུས་ ཚ ོད་ ཀྱི་ བརྡ་ ཚོ ན་ འདི་ ▁ བརྒྱུད་ དེ་ བཏང་ ནི་ལུ་ ▁ ལ ྕ གས་ འཕྲིན་ གཏ ོང་ ལེན་ འདི་ ལག་ལེན་འཐབ་ པ་ཅིན་ བཏུབ་ ནི་ མས་ ཟེར་ མ གྱ ོ གས་ སུ་ ཅིག་ སྦེ་ ར་ ཧ ་ གོ་ ཡོདཔ་ཨིན།
dzo_Tibt	150	5	190	24	92	68	4.8	18.4	13.6	7	26	0	0	87	5	0	0	ཤར་ནས་ནུབ་ཏུ་ཟུག་པའི་རི་ཕྲན་དག་ནི་ས་དམར་ཡིན། གཞུང་ཆུའི་གཡས་གཡོན་གྱི་གཞོང་དང་རི་ཕྲན་དག་གི་བར་གསེང་ན་རྡོ་སྦིས་དུ་ཁ་སྟོང་། སྡེ་བ་ཉེར་གསུམ། མི་གྲངས་གཅིག་ཁྲི་ཉིས་སྟོང་ཙམ། སྟོད་སྨད་བར...	▁ ཤར་ནས་ནུབ་ཏུ་ཟུག་པའི་རི་ཕྲན་དག་ནི་ས་དམར་ཡིན། ▁ གཞུང་ཆུའི་གཡས་གཡ ོ ན་གྱི་གཞ ོ ང་དང་རི་ཕྲན་དག་གི་བར་གསེང་ན་རྡ ོ ་སྦིས་དུ་ཁ་སྟ ོ ང་། ▁ སྡེ་བ་ཉེར་གསུམ། ▁ མི་གྲངས་གཅིག་ཁྲི་ཉིས་སྟ ོ ང་ཙམ། ▁ སྟ ོ ད་སྨད་བར་གསུམ་དུ་གནས་ཡ ོ ད།	▁ ཤ ར་ ན ས་ ན ུ བ་ ཏ ུ་ ཟ ུག་ པའི་ རི་ ཕྲ ན་ ད ག་ ནི་ ས་ ད མ ར་ ཡི ན། ▁ གཞུང་ ཆ ུ འི་ ག ཡ ས་ གཡོ ན་ གྱི་ ག ཞ ོང་ དང་ རི་ ཕྲ ན་ ད ག་ གི་ བར་ གས ེ ང་ ན་ ར ྡ ོ་ སྦ ི ས་ དུ་ ཁ་ སྟ ོང་ ། ▁ སྡེ་ བ་ ཉ ེར་ གས ུ མ། ▁ མི་ གྲངས་ གཅིག་ ཁྲི་ ཉི ས་ སྟ ོང་ ཙ
dzo_Tibt	151	3	45	13	21	8	4.333333333333333	7.0	2.6666666666666665	7	8	0	0	12	9	0	0	རླུང་མའི་མགྱོགས་ཚད་ཆ་ཕྲན་:(_W)meters per second	▁ རླུང་མའི་མགྱ ོ གས་ཚད་ཆ་ཕྲན་ : ( _ W ) meter s ▁per ▁second	▁ ར ླ ུང་ མའི་ མ གྱ ོ གས་ ཚད་ ཆ་ ཕྲ ན་ : (_ W ) meter s ▁per ▁second
dzo_Tibt	152	1	28	6	7	1	6.0	7.0	1.0	2	0	0	0	6	1	0	0	བརྗོད་དོན་ཅིག་གཞི་བཙུགས་འབད་	▁ བརྗ ོ ད་ད ོ ན་ཅིག་གཞི་བཙུགས་འབད་	▁ བརྗོད་ དོན་ ཅིག་ གཞི་ བཙུགས་ འབད་
dzo_Tibt	153	2	18	10	12	2	5.0	6.0	1.0	4	5	0	0	8	4	0	0	ཌེཀསི་ཊོཔ་ ངོས་དཔར།	▁ ཌེ ཀ སི་ཊ ོ པ་ ▁ ང ོ ས་དཔར།	▁ ཌ ེ ཀ སི་ ཊ ོ པ་ ▁ ངོས་ དཔ ར།
dzo_Tibt	154	1	30	10	13	3	10.0	13.0	3.0	6	3	0	0	10	3	0	0	གློག་ལམ་མེད་པར་ལཱ་གཡོག་འབད(_W)	▁ གླ ོ ག་ལམ་མེད་པར་ལཱ་གཡ ོ ག་འབད ( _ W )	▁ གློག་ ལམ་ མེད་ པར་ ལཱ་ གཡོ ག་ འབ ད (_ W )
dzo_Tibt	155	1	18	4	11	7	4.0	11.0	7.0	1	6	0	0	11	0	0	0	བསྐྱར་སྦྱོང་ཉེས་ཁ།	▁ བསྐྱར་སྦྱ ོ ང་ཉེས་ཁ།	▁བ སྐྱ ར་ སྦ ྱ ོང་ ཉ ེ ས་ ཁ །
dzo_Tibt	156	2	27	10	16	6	5.0	8.0	3.0	4	6	0	0	13	3	0	0	ཕེ་ལིའོ་ལོ་ ཨིན་ཊལ་/ཨེ་པི་ཡ།	▁ ཕེ་ལིའ ོ ་ལ ོ ་ ▁ ཨིན་ཊལ་ / ཨེ་པི་ཡ།	▁ ཕ ེ་ ལི འ ོ་ ལོ་ ▁ ཨིན་ ཊ ལ་ / ཨེ་ པི་ ཡ །
dzo_Tibt	157	2	17	6	9	3	3.0	4.5	1.5	2	4	0	0	5	4	0	0	%sནང་ལུ་ ཁ་ཕྱེ།...	▁% s ནང་ལུ་ ▁ ཁ་ཕྱེ། ...	▁% s ནང་ལུ་ ▁ ཁ་ ཕྱ ེ ། ...
dzo_Tibt	158	4	66	16	29	13	4.0	7.25	3.25	5	9	0	0	24	5	0	0	ནང་འཁོད་ཀྱི་ དཀའ་ངལ་ཅིག་ལུ་བརྟེན་ཏེ་ ལཱ་ཡུན་དེ་ འགོ་བཙུགས་མི་ཚུགས་པས།	▁ ནང་འཁ ོ ད་ ཀ ྱི་ ▁ ད ཀ འ་ངལ་ཅིག་ལུ་བརྟེན་ཏེ་ ▁ ལཱ་ཡུན་དེ་ ▁ འག ོ ་བཙུགས་མི་ཚུགས་པས།	▁ ནང་ འ ཁ ོད་ ཀྱི་ ▁ ད ཀ འ་ ང ལ་ ཅིག་ ལུ་ བ རྟེན་ ཏེ་ ▁ ལཱ་ ཡ ུ ན་ དེ་ ▁ འགོ་བཙུགས་ མི་ ཚུགས་ པ ས།
dzo_Tibt	159	1	20	11	12	1	11.0	12.0	1.0	8	5	0	0	8	4	0	0	ཕྱགས་ཧོད་ནང་བཀོ་(_T)	▁ ཕྱགས་ཧ ོ ད་ནང་བ ཀ ོ ་ ( _ T )	▁ ཕྱ གས་ ཧ ོད་ ནང་ བ ཀ ོ་ (_ T )
dzo_Tibt	160	3	51	9	33	24	3.0	11.0	8.0	2	13	0	0	28	5	0	0	པེལེཊིསི་བཱརག་ ཀིལིན་ཊཱན་ གཡུས་སྒོའི་གནམ་གྲུ་ཆགས་ཐང་།	▁ པེལེཊིསི་བཱརག་ ▁ ཀ ིལིན་ཊཱན་ ▁ གཡུས་སྒ ོ འི་གནམ་གྲུ་ཆགས་ཐང་།	▁ པ ེ ལེ ཊི སི་ བཱ ར ག་ ▁ ཀ ི ལི ན་ ཊ ཱན་ ▁ ག ཡ ུ ས་ སྒ ོ འི་ གན མ་ གྲ ུ་ ཆ གས་ ཐ ང་ །
dzo_Tibt	161	1	35	4	11	7	4.0	11.0	7.0	2	3	0	0	9	2	0	0	མོཁ་མེད་ཡིག་འཕྲིན་གྱི་གཞི་སྒྲིག་ཚུ།	▁ མ ོ ཁ་མེད་ཡིག་འཕྲིན་གྱི་གཞི་སྒྲིག་ཚུ།	▁ མ ོ ཁ་ མེད་ ཡིག་ འཕྲིན་ གྱི་ གཞི་སྒྲིག་ ཚུ །
dzo_Tibt	162	5	181	33	60	27	6.6	12.0	5.4	13	12	0	0	55	5	0	0	བསམ་བཀོད་འབད་མི་དང་ རྒྱང་མཐོང་གི་ཐོག་ལས་དངོས་མཐོང་སྦེ་བཏང་མི་ཚུ་འདི་ བཀག་དམ་ཚུ་གིས་གནོད་པ་ཡོད་པའི་སྐོར་ལས་ ཨི་ར་ནིའན་གི་འབྱུང་ཁུངས་ཆེ་བ་ཚུ་གིས་ཁས་བླང་འབད་དེ་ཡོད་མི་ འགོ་དང་པ་ཅིག...	▁ བསམ་བ ཀ ོ ད་འབད་མི་དང་ ▁ རྒྱང་མཐ ོ ང་གི་ཐ ོ ག་ལས་དང ོ ས་མཐ ོ ང་སྦེ་བཏང་མི་ཚུ་འདི་ ▁ བ ཀ ག་དམ་ཚུ་གིས་གན ོ ད་པ་ཡ ོ ད་པའི་སྐ ོ ར་ལས་ ▁ ཨི་ར་ནིའན་གི་འབྱུང་ཁུངས་ཆེ་བ་ཚུ་གིས་ཁས་བླང་འབད་དེ་ཡ ོ ད་མི་ ▁ འག ོ ་དང་པ་ཅིག་ཨིན་མས།	▁བ ས མ་ བཀོད་ འབད་མི་ དང་ ▁ རྒྱ ང་ མཐོང་ གི་ ཐོག་ལས་ དངོས་ མཐོང་ སྦེ་ བཏང་ མི་ ཚུ་ འདི་ ▁བ ཀ ག་ ད མ་ ཚུ་གིས་ གན ོད་ པ་ ཡོད་པའི་ སྐ ོ ར་ ལས་ ▁ ཨི ་ ར་ ན ི འ ན་ གི་ འབྱུང་ ཁུངས་ ཆེ་ བ་ ཚུ་གིས་ ཁ ས་ བླ ང་ འབད་དེ་ ཡོད་མི་ ▁ འ གོ་ དང་ པ་ ཅིག་ ཨིན་མས།
dzo_Tibt	163	6	84	25	50	25	4.166666666666667	8.333333333333334	4.166666666666667	8	21	0	0	40	10	0	0	སྐལ་བཟང་ཆོས་འཕེལ། རྣམ་རྒྱལ་ཕུན་ཚོགས། (༢༠༠༩) འབྲུག་གི་ནོར་བུ། ཐིམ་ཕུ། རྡོར་གླིང་གྲོས་ཚོགས།	▁ སྐལ་བཟང་ཆ ོ ས་འཕེལ། ▁ རྣམ་རྒྱལ་ཕུན་ཚ ོ གས། ▁( ༢༠༠༩ ) ▁ འབྲུག་གི་ན ོ ར་བུ། ▁ ཐིམ་ཕུ། ▁ རྡ ོ ར་གླིང་གྲ ོ ས་ཚ ོ གས།	▁ སྐ ལ་ བ ཟ ང་ ཆོས་ འཕ ེ ལ། ▁ རྣམ་ རྒྱལ་ ཕུ ན་ ཚོ ག ས། ▁( ༢༠ ༠ ༩ ) ▁ འབྲུག་ གི་ ན ོ ར་ བ ུ ། ▁ ཐ ི མ་ ཕུ ། ▁ ར ྡ ོ ར་ གླིང་ གྲ ོ ས་ ཚོ ག ས།
dzo_Tibt	164	4	47	11	16	5	2.75	4.0	1.25	7	6	0	0	10	6	0	0	%s; ཐོན་རིམ་ %s དེ་རང་བཞིན་གྱིས་གཞི་་བཙུགས་ནི་ཨིན།	▁% s ; ▁ ཐ ོ ན་རིམ་ ▁% s ▁ དེ་རང་བཞིན་གྱིས་གཞི་་བཙུགས་ནི་ཨིན།	▁% s ; ▁ ཐོན་ རིམ་ ▁% s ▁དེ་ རང་བཞིན་ གྱིས་ གཞི་ ་ བཙུགས་ ནི་ ཨིན།
dzo_Tibt	165	8	159	42	52	10	5.25	6.5	1.25	14	12	0	0	45	7	0	0	སྣོད་འཛིན་འདི་ བསམ་པའི་སྒོ་ལས་ ཁ་སྐོང་བརྐྱབས་བརྐྱབས་་འོང་ནི་ཨིནམ་ལས་ སོ་སོ་སྦེ་ ཁ་སྐོང་བརྐྱབ་ནིའི་དོན་ལུ་ དགོས་མཁོ་འབྱུང་པ་ཅིན་ འཚོལ་ཞིབ་་སྣོད་འཛིན་ ཞུན་དགཔ་ལུ་སོང་།།	▁ སྣ ོ ད་འཛིན་འདི་ ▁ བསམ་པའི་སྒ ོ ་ལས་ ▁ ཁ་སྐ ོ ང་བརྐྱབས་བརྐྱབས་་འ ོ ང་ནི་ཨིནམ་ལས་ ▁ ས ོ ་ས ོ ་སྦེ་ ▁ ཁ་སྐ ོ ང་བརྐྱབ་ནིའི་ད ོ ན་ལུ་ ▁ དག ོ ས་མཁ ོ ་འབྱུང་པ་ཅིན་ ▁ འཚ ོ ལ་ཞིབ་་སྣ ོ ད་འཛིན་ ▁ ཞུན་དགཔ་ལུ་ས ོ ང་།།	▁ སྣོད་འཛིན་ འདི་ ▁བ ས མ་ པའི་ སྒོ་ ལས་ ▁ ཁ་སྐོང་ བ རྐྱབ ས་ བ རྐྱབ ས་ ་ འོང་ ནི་ ཨིནམ་ ལས་ ▁ སོ་ སོ་ སྦེ་ ▁ ཁ་སྐོང་ བ རྐྱབ་ ནིའི་དོན་ལུ་ ▁ དགོ ས་ མ ཁ ོ་ འབྱུང་ པ་ཅིན་ ▁ འཚོལ་ ཞིབ་ ་ སྣོད་འཛིན་ ▁ ཞུན་དག པ་ ལུ་ ས ོང་ ། །
dzo_Tibt	166	5	30	15	21	6	3.0	4.2	1.2	8	10	0	0	10	11	0	0	ཏོས་བ་ལུང་ - ཏོས་བ་ལུང་ Tuvalu 图瓦卢	▁ ཏ ོ ས་བ་ལུང་ ▁- ▁ ཏ ོ ས་བ་ལུང་ ▁Tu valu ▁ 图 瓦 卢	▁ ཏ ོ ས་ བ་ ལ ུང་ ▁- ▁ ཏ ོ ས་ བ་ ལ ུང་ ▁Tu valu ▁ 图 瓦 卢
dzo_Tibt	167	1	18	4	8	4	4.0	8.0	4.0	1	2	0	0	7	1	0	0	ལས་རིམ་གྱི་ཆོག་ཐམ།	▁ ལས་རིམ་གྱི་ཆ ོ ག་ཐམ།	▁ ལས་ རིམ་ གྱི་ ཆ ོག་ ཐ མ།
dzo_Tibt	168	3	56	8	21	13	2.6666666666666665	7.0	4.333333333333333	1	4	0	0	18	3	0	0	ལག་ལེན་འཐབ་བཏུབ་པའི་ རྣར་ཉན་པ་ལག་ཨིན་ སྐྱོན་འཛིན་མ་འབད་བས།	▁ ལག་ལེན་འཐབ་བཏུབ་པའི་ ▁ རྣར་ཉན་པ་ལག་ཨིན་ ▁ སྐྱ ོ ན་འཛིན་མ་འབད་བས།	▁ ལག་ལེན་འཐབ་ བཏུབ་ པའི་ ▁ ར ྣ ར་ ཉ ན་ པ་ ལག་ ཨིན་ ▁ སྐྱ ོན་ འཛིན་ མ་ འབད་ བ ས།
dzo_Tibt	169	6	129	23	39	16	3.8333333333333335	6.5	2.6666666666666665	6	4	0	0	32	7	0	0	ཧེ་མ་ལས་ལག་ལེན་འཐབ་དོ་བཟུམ་འབད་ར་ ཆུ་མཛོད་ཁང་འདི་གིས་ Egypt གི་དཔལ་འབྱོར་གནས་སྟངས་དང་ ལམ་ལུགས་སྲོལ་ལུ་ ཁེ་ཕན་སྦོམ་སྦེ་ར་བྱུང་ཡོདཔ་ཨིན།	▁ ཧེ་མ་ལས་ལག་ལེན་འཐབ་ད ོ ་བཟུམ་འབད་ར་ ▁ ཆུ་མཛ ོ ད་ཁང་འདི་གིས་ ▁Egypt ▁ གི་དཔལ་འབྱ ོ ར་གནས་སྟངས་དང་ ▁ ལམ་ལུགས་སྲ ོ ལ་ལུ་ ▁ ཁེ་ཕན་སྦ ོ མ་སྦེ་ར་བྱུང་ཡ ོ དཔ་ཨིན།	▁ ཧེ་མ་ ལས་ ལག་ལེན་འཐབ་ དོ་ བཟུམ་ འབད་ ར་ ▁ ཆུ་ མཛོད་ ཁང་ འདི་གིས་ ▁Egypt ▁ གི་ དཔ ལ་ འ བྱ ོ ར་ གནས་སྟངས་ དང་ ▁ ལམ་ ལུགས་ སྲོལ་ ལུ་ ▁ ཁ ེ་ ཕ ན་ སྦོམ་ སྦེ་ ར་ བྱུང་ ཡོདཔ་ཨིན།
dzo_Tibt	170	2	43	9	18	9	4.5	9.0	4.5	3	5	0	0	15	3	0	0	ཀུའིཀ་ནེཊི་ཐབས་འཕྲུལ་ ཁ་ཕྱེ་བའི་སྐབས་འཛོལ་བ།	▁ ཀ ུའི ཀ ་ནེཊི་ཐབས་འཕྲུལ་ ▁ ཁ་ཕྱེ་བའི་སྐབས་འཛ ོ ལ་བ།	▁ ཀ ུ འི ཀ་ ན ེ ཊི་ ཐབས་ འཕྲུལ་ ▁ ཁ་ ཕྱ ེ་ བའི་ སྐབས་ འཛོལ་བ །
dzo_Tibt	171	6	137	22	43	21	3.6666666666666665	7.166666666666667	3.5	5	4	0	0	38	5	0	0	སྡེ་ཚན་གྱི་འཐུས་མི་ངོ་རྐྱང་ཚུ་གིས་ གཞན་མི་འཐུས་མི་ཚུ་གིས་ འབད་འོང་ཟེར་ བརྩོན་ཤུགས་དེ་ཅིག་རང་མ་སྐྱེད་པའི་ གནས་སྟངས་ཚུ་ཡང་ འབྱུང་དོ་ཡོདཔ་ཨིན་མས།	▁ སྡེ་ཚན་གྱི་འཐུས་མི་ང ོ ་རྐྱང་ཚུ་གིས་ ▁ གཞན་མི་འཐུས་མི་ཚུ་གིས་ ▁ འབད་འ ོ ང་ཟེར་ ▁ བརྩ ོ ན་ཤུགས་དེ་ཅིག་རང་མ་སྐྱེད་པའི་ ▁ གནས་སྟངས་ཚུ་ཡང་ ▁ འབྱུང་ད ོ ་ཡ ོ དཔ་ཨིན་མས།	▁ སྡེ་ཚན་ གྱི་ འཐུ ས་ མི་ ངོ་ ར ྐ ྱ ང་ ཚུ་གིས་ ▁ གཞན་ མི་ འཐུ ས་ མི་ ཚུ་གིས་ ▁ འབད་ འོང་ ཟེར་ ▁བ རྩ ོན་ ཤུགས་ དེ་ ཅིག་ རང་ མ་ སྐྱེ ད་ པའི་ ▁ གནས་སྟངས་ ཚུ་ ཡང་ ▁ འབྱུང་ དོ་ ཡོདཔ་ ཨིན་མས།
dzo_Tibt	172	1	18	6	12	6	6.0	12.0	6.0	4	7	0	0	9	3	0	0	ལས་རིམ་ཐེམ་བཞག(_u)	▁ ལས་རིམ་ཐེམ་བཞག ( _ u )	▁ ལས་ རིམ་ ཐ ེ མ་ བ ཞ ག (_ u )
dzo_Tibt	173	8	158	28	58	30	3.5	7.25	3.75	8	11	0	0	51	7	0	0	འ་ནི་ཅིགཔོ་འདི་གིས་ ཧལནི་གི་ཇོན་ཐངས་འདི་ཡར་སེང་འགྱོ་ནི་དང་ གཞན་མི་འདི་གིས་ ཧལ་ཆག་པའི་སྐབས་ལུ་ ཨི་ཐའིལ་ལ་སོགས་པའི་ ཉེན་ཁ་ཅན་གྱི་རིགས་ཚུ་ ཐོན་ནི་ལས་ བཀག་ཆ་འབདཝ་ཨིན་མས།	▁ འ་ནི་ཅིགཔ ོ ་འདི་གིས་ ▁ ཧལནི་གི་ཇ ོ ན་ཐངས་འདི་ཡར་སེང་འགྱ ོ ་ནི་དང་ ▁ གཞན་མི་འདི་གིས་ ▁ ཧལ་ཆག་པའི་སྐབས་ལུ་ ▁ ཨི་ཐའིལ་ལ་ས ོ གས་པའི་ ▁ ཉེན་ཁ་ཅན་གྱི་རིགས་ཚུ་ ▁ ཐ ོ ན་ནི་ལས་ ▁ བ ཀ ག་ཆ་འབདཝ་ཨིན་མས།	▁འ་ནི་ ཅི ག པོ་ འདི་གིས་ ▁ ཧ ལ ནི་ གི་ ཇ ོན་ ཐ ངས་ འདི་ ཡར་ སེ ང་ འགྱོ་ ནི་དང་ ▁ གཞན་ མི་ འདི་གིས་ ▁ ཧ ལ་ ཆ ག་ པའི་ སྐབས་ ལུ་ ▁ ཨི ་ ཐ འི ལ་ ལ་ སོ གས་ པའི་ ▁ ཉེན་ ཁ་ ཅན་གྱི་ རིགས་ ཚུ་ ▁ ཐོན་ ནི་ ལས་ ▁བ ཀ ག་ ཆ་ འབདཝ་ ཨིན་མས།
