metric	summary_group	model_key	score_name	score_value	aux_score_name	aux_score_value	direction	source_file
retrieval_tatoeba	v5_target	v52_fvt_step4000	top10_accuracy	0.282957	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_fvt_step4000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_fvt_mlm_8h__checkpoint-4000/test_results.txt
retrieval_tatoeba	all	v52_fvt_step500	top10_accuracy	0.223194	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_fvt_step500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_fvt_mlm_8h__checkpoint-500/test_results.txt
retrieval_tatoeba	v5_target	v52_fvt_step500	top10_accuracy	0.223194	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_fvt_step500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_fvt_mlm_8h__checkpoint-500/test_results.txt
retrieval_tatoeba	all	v52_mean_step1000	top10_accuracy	0.214241	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step1000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-1000/test_results.txt
retrieval_tatoeba	v5_target	v52_mean_step1000	top10_accuracy	0.214241	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step1000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-1000/test_results.txt
retrieval_tatoeba	all	v52_mean_step1500	top10_accuracy	0.235511	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step1500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-1500/test_results.txt
retrieval_tatoeba	v5_target	v52_mean_step1500	top10_accuracy	0.235511	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step1500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-1500/test_results.txt
retrieval_tatoeba	all	v52_mean_step2000	top10_accuracy	0.235162	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step2000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-2000/test_results.txt
retrieval_tatoeba	v5_target	v52_mean_step2000	top10_accuracy	0.235162	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step2000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-2000/test_results.txt
retrieval_tatoeba	all	v52_mean_step2500	top10_accuracy	0.243860	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step2500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-2500/test_results.txt
retrieval_tatoeba	v5_target	v52_mean_step2500	top10_accuracy	0.243860	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step2500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-2500/test_results.txt
retrieval_tatoeba	all	v52_mean_step3000	top10_accuracy	0.246495	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step3000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-3000/test_results.txt
retrieval_tatoeba	v5_target	v52_mean_step3000	top10_accuracy	0.246495	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step3000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-3000/test_results.txt
retrieval_tatoeba	all	v52_mean_step3500	top10_accuracy	0.247829	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step3500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-3500/test_results.txt
retrieval_tatoeba	v5_target	v52_mean_step3500	top10_accuracy	0.247829	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step3500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-3500/test_results.txt
retrieval_tatoeba	all	v52_mean_step4000	top10_accuracy	0.246194	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step4000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-4000/test_results.txt
retrieval_tatoeba	v5_target	v52_mean_step4000	top10_accuracy	0.246194	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step4000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-4000/test_results.txt
retrieval_tatoeba	all	v52_mean_step500	top10_accuracy	0.217194	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-500/test_results.txt
retrieval_tatoeba	v5_target	v52_mean_step500	top10_accuracy	0.217194	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_mean_step500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-500/test_results.txt
retrieval_tatoeba	all	v52_random_step1000	top10_accuracy	0.222845	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step1000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-1000/test_results.txt
retrieval_tatoeba	v5_target	v52_random_step1000	top10_accuracy	0.222845	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step1000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-1000/test_results.txt
retrieval_tatoeba	all	v52_random_step1500	top10_accuracy	0.239559	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step1500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-1500/test_results.txt
retrieval_tatoeba	v5_target	v52_random_step1500	top10_accuracy	0.239559	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step1500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-1500/test_results.txt
retrieval_tatoeba	all	v52_random_step2000	top10_accuracy	0.245495	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step2000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-2000/test_results.txt
retrieval_tatoeba	v5_target	v52_random_step2000	top10_accuracy	0.245495	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step2000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-2000/test_results.txt
retrieval_tatoeba	all	v52_random_step2500	top10_accuracy	0.250543	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step2500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-2500/test_results.txt
retrieval_tatoeba	v5_target	v52_random_step2500	top10_accuracy	0.250543	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step2500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-2500/test_results.txt
retrieval_tatoeba	all	v52_random_step3000	top10_accuracy	0.249892	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step3000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-3000/test_results.txt
retrieval_tatoeba	v5_target	v52_random_step3000	top10_accuracy	0.249892	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step3000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-3000/test_results.txt
retrieval_tatoeba	all	v52_random_step3500	top10_accuracy	0.247225	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step3500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-3500/test_results.txt
retrieval_tatoeba	v5_target	v52_random_step3500	top10_accuracy	0.247225	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step3500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-3500/test_results.txt
retrieval_tatoeba	all	v52_random_step4000	top10_accuracy	0.248908	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step4000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-4000/test_results.txt
retrieval_tatoeba	v5_target	v52_random_step4000	top10_accuracy	0.248908	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step4000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-4000/test_results.txt
retrieval_tatoeba	all	v52_random_step500	top10_accuracy	0.209241	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-500/test_results.txt
retrieval_tatoeba	v5_target	v52_random_step500	top10_accuracy	0.209241	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/v52_random_step500/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-500/test_results.txt
retrieval_tatoeba	all	xlmr_base	top10_accuracy	0.205146	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/xlmr_base/xlm-roberta-base/test_results.txt
retrieval_tatoeba	v5_target	xlmr_base	top10_accuracy	0.205146	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_tatoeba/xlmr_base/xlm-roberta-base/test_results.txt
retrieval_bible	all	glot500_base	top10_accuracy	0.146763	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_bible/glot500_base/cis-lmu__glot500-base/test_results.txt
retrieval_bible	v5_target	glot500_base	top10_accuracy	0.146763	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_bible/glot500_base/cis-lmu__glot500-base/test_results.txt
retrieval_bible	all	v52_fvt_step4000	top10_accuracy	0.006431	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_bible/v52_fvt_step4000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_fvt_mlm_8h__checkpoint-4000/test_results.txt
retrieval_bible	v5_target	v52_fvt_step4000	top10_accuracy	0.006431	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_bible/v52_fvt_step4000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_fvt_mlm_8h__checkpoint-4000/test_results.txt
retrieval_bible	all	v52_mean_step4000	top10_accuracy	0.006096	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_bible/v52_mean_step4000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-4000/test_results.txt
retrieval_bible	v5_target	v52_mean_step4000	top10_accuracy	0.006096	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_bible/v52_mean_step4000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_mean_mlm_8h__checkpoint-4000/test_results.txt
retrieval_bible	all	v52_random_step4000	top10_accuracy	0.006399	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_bible/v52_random_step4000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-4000/test_results.txt
retrieval_bible	v5_target	v52_random_step4000	top10_accuracy	0.006399	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_bible/v52_random_step4000/__home__axt__mnt2__jongha__v5.2_glot5007__runs__v52_random_mlm_8h__checkpoint-4000/test_results.txt
retrieval_bible	all	xlmr_base	top10_accuracy	0.005197	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_bible/xlmr_base/xlm-roberta-base/test_results.txt
retrieval_bible	v5_target	xlmr_base	top10_accuracy	0.005197	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/retrieval_bible/xlmr_base/xlm-roberta-base/test_results.txt
roundtrip_alignment	all	glot500_base	accuracy	0.054000	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/roundtrip_alignment/glot500_base/test_results.txt
roundtrip_alignment	v5_target	glot500_base	accuracy	0.054000	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/roundtrip_alignment/glot500_base/test_results.txt
roundtrip_alignment	all	v52_fvt_step4000	accuracy	0.026233	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/roundtrip_alignment/v52_fvt_step4000/test_results.txt
roundtrip_alignment	v5_target	v52_fvt_step4000	accuracy	0.026233	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/roundtrip_alignment/v52_fvt_step4000/test_results.txt
roundtrip_alignment	all	v52_mean_step4000	accuracy	0.021800	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/roundtrip_alignment/v52_mean_step4000/test_results.txt
roundtrip_alignment	v5_target	v52_mean_step4000	accuracy	0.021800	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/roundtrip_alignment/v52_mean_step4000/test_results.txt
roundtrip_alignment	all	v52_random_step4000	accuracy	0.018833	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/roundtrip_alignment/v52_random_step4000/test_results.txt
roundtrip_alignment	v5_target	v52_random_step4000	accuracy	0.018833	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/roundtrip_alignment/v52_random_step4000/test_results.txt
roundtrip_alignment	all	xlmr_base	accuracy	0.023833	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/roundtrip_alignment/xlmr_base/test_results.txt
roundtrip_alignment	v5_target	xlmr_base	accuracy	0.023833	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/roundtrip_alignment/xlmr_base/test_results.txt
roundtrip_alignment	all	xlmr_large	accuracy	0.026633	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/roundtrip_alignment/xlmr_large/test_results.txt
roundtrip_alignment	v5_target	xlmr_large	accuracy	0.026633	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/roundtrip_alignment/xlmr_large/test_results.txt
text_classification	head	glot500_base	macro_f1	0.7433377152310138	accuracy	0.7567567567567568	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/text_classification/taxi1500/glot500_base/summary.json
text_classification	all	glot500_base	macro_f1	0.7433377152310138	accuracy	0.7567567567567568	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/text_classification/taxi1500/glot500_base/summary.json
text_classification	head	v52_fvt_step4000	macro_f1	0.7131675999970487	accuracy	0.7477477477477478	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/text_classification/taxi1500/v52_fvt_step4000/summary.json
text_classification	all	v52_fvt_step4000	macro_f1	0.7131675999970487	accuracy	0.7477477477477478	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/text_classification/taxi1500/v52_fvt_step4000/summary.json
text_classification	head	v52_mean_step4000	macro_f1	0.7776784927069557	accuracy	0.7837837837837838	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/text_classification/taxi1500/v52_mean_step4000/summary.json
text_classification	all	v52_mean_step4000	macro_f1	0.7776784927069557	accuracy	0.7837837837837838	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/text_classification/taxi1500/v52_mean_step4000/summary.json
text_classification	head	v52_random_step4000	macro_f1	0.6967669896241325	accuracy	0.7477477477477478	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/text_classification/taxi1500/v52_random_step4000/summary.json
text_classification	all	v52_random_step4000	macro_f1	0.6967669896241325	accuracy	0.7477477477477478	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/text_classification/taxi1500/v52_random_step4000/summary.json
text_classification	head	xlmr_base	macro_f1	0.5928758396843503	accuracy	0.7297297297297297	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/text_classification/taxi1500/xlmr_base/summary.json
text_classification	all	xlmr_base	macro_f1	0.5928758396843503	accuracy	0.7297297297297297	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/text_classification/taxi1500/xlmr_base/summary.json
text_classification	head	xlmr_large	macro_f1	0.7294715360891831	accuracy	0.7387387387387387	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/text_classification/taxi1500/xlmr_large/summary.json
text_classification	all	xlmr_large	macro_f1	0.7294715360891831	accuracy	0.7387387387387387	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/text_classification/taxi1500/xlmr_large/summary.json
ner	all	glot500_base	f1	0.526409	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/ner/glot500_base/glot500-base/test_results.txt
ner	v5_target	glot500_base	f1	0.526409	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/ner/glot500_base/glot500-base/test_results.txt
ner	all	v52_fvt_step4000	f1	0.484253	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/ner/v52_fvt_step4000/checkpoint-4000/test_results.txt
ner	v5_target	v52_fvt_step4000	f1	0.484253	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/ner/v52_fvt_step4000/checkpoint-4000/test_results.txt
ner	all	v52_mean_step4000	f1	0.405138	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/ner/v52_mean_step4000/checkpoint-4000/test_results.txt
ner	v5_target	v52_mean_step4000	f1	0.405138	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/ner/v52_mean_step4000/checkpoint-4000/test_results.txt
ner	all	v52_random_step4000	f1	0.376911	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/ner/v52_random_step4000/checkpoint-4000/test_results.txt
ner	v5_target	v52_random_step4000	f1	0.376911	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/ner/v52_random_step4000/checkpoint-4000/test_results.txt
ner	all	xlmr_base	f1	0.456640	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/ner/xlmr_base/xlm-roberta-base/test_results.txt
ner	v5_target	xlmr_base	f1	0.456640	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/ner/xlmr_base/xlm-roberta-base/test_results.txt
ner	all	xlmr_large	f1	0.538518	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/ner/xlmr_large/xlm-roberta-large/test_results.txt
ner	v5_target	xlmr_large	f1	0.538518	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/ner/xlmr_large/xlm-roberta-large/test_results.txt
pos	all	glot500_base	f1	0.595411	languages	91	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/glot500_base/glot500-base/test_results.txt
pos	head	glot500_base	f1	0.637203	languages	58	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/glot500_base/glot500-base/test_results.txt
pos	v5_target	glot500_base	f1	0.394588	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/glot500_base/glot500-base/test_results.txt
pos	all	v52_fvt_step4000	f1	0.518772	languages	91	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/v52_fvt_step4000/checkpoint-4000/test_results.txt
pos	head	v52_fvt_step4000	f1	0.593745	languages	58	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/v52_fvt_step4000/checkpoint-4000/test_results.txt
pos	v5_target	v52_fvt_step4000	f1	0.244075	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/v52_fvt_step4000/checkpoint-4000/test_results.txt
pos	all	v52_mean_step4000	f1	0.507215	languages	91	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/v52_mean_step4000/checkpoint-4000/test_results.txt
pos	head	v52_mean_step4000	f1	0.579218	languages	58	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/v52_mean_step4000/checkpoint-4000/test_results.txt
pos	v5_target	v52_mean_step4000	f1	0.248119	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/v52_mean_step4000/checkpoint-4000/test_results.txt
pos	all	v52_random_step4000	f1	0.506981	languages	91	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/v52_random_step4000/checkpoint-4000/test_results.txt
pos	head	v52_random_step4000	f1	0.580012	languages	58	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/v52_random_step4000/checkpoint-4000/test_results.txt
pos	v5_target	v52_random_step4000	f1	0.244422	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/v52_random_step4000/checkpoint-4000/test_results.txt
pos	all	xlmr_base	f1	0.539113	languages	91	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/xlmr_base/xlm-roberta-base/test_results.txt
pos	head	xlmr_base	f1	0.615119	languages	58	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/xlmr_base/xlm-roberta-base/test_results.txt
pos	v5_target	xlmr_base	f1	0.281760	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/xlmr_base/xlm-roberta-base/test_results.txt
pos	all	xlmr_large	f1	0.543857	languages	91	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/xlmr_large/xlm-roberta-large/test_results.txt
pos	head	xlmr_large	f1	0.618408	languages	58	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/xlmr_large/xlm-roberta-large/test_results.txt
pos	v5_target	xlmr_large	f1	0.231247	languages	3	higher_is_better	/home/axt/mnt2/jongha/v5.2_glot5007/evaluation/pos/xlmr_large/xlm-roberta-large/test_results.txt
