model_key	point_id	language_script	group	x	y	text_preview
v52_family_mean_conv5way_step49000	p234	eng_Latn	v5_target	-0.544114	0.141580	We're not a couple.
v52_family_mean_conv5way_step49000	p235	ile_Latn	v5_target	-0.651757	-0.103849	Yo ne have un dom.
v52_family_mean_conv5way_step49000	p236	eng_Latn	v5_target	-0.561176	0.210178	I don't have a house.
v52_family_mean_conv5way_step49000	p237	ile_Latn	v5_target	-0.433163	-0.270825	Yo svimmat in li mare.
v52_family_mean_conv5way_step49000	p238	eng_Latn	v5_target	-0.445066	-0.140696	I swam in the sea.
v52_family_mean_conv5way_step49000	p239	ile_Latn	v5_target	-0.424786	-0.477617	Li can apare malad.
v52_family_mean_conv5way_step49000	p240	eng_Latn	v5_target	-0.569135	0.251407	The dog seems to be sick.
v52_family_mean_conv5way_step49000	p241	ile_Latn	v5_target	-0.433425	-0.301742	Li nase de Tom esset rubi.
v52_family_mean_conv5way_step49000	p242	eng_Latn	v5_target	-0.442326	-0.082881	Tom's nose was red.
v52_family_mean_conv5way_step49000	p243	ile_Latn	v5_target	-0.097369	0.104601	Li vive imita li arte mult plu quam li arte imita li vive.
v52_family_mean_conv5way_step49000	p244	eng_Latn	v5_target	-0.269555	0.215603	Life imitates art far more than art imitates life.
v52_family_mean_conv5way_step49000	p245	ile_Latn	v5_target	-0.669775	-0.090849	Yo have un dom.
v52_family_mean_conv5way_step49000	p246	eng_Latn	v5_target	-0.648336	0.117673	I have a house.
v52_family_mean_conv5way_step49000	p247	ile_Latn	v5_target	-0.554886	-0.241762	Tom ne es ancor in hem.
v52_family_mean_conv5way_step49000	p248	eng_Latn	v5_target	-0.547644	0.069760	Tom's not home yet.
v52_family_mean_conv5way_step49000	p249	ile_Latn	v5_target	-0.456126	-0.125221	Un infante ne es un matur hom.
v52_family_mean_conv5way_step49000	p250	eng_Latn	v5_target	-0.516131	0.236017	A child is not a mature person.
v52_family_mean_conv5way_step49000	p251	ile_Latn	v5_target	-0.333026	-0.459894	Li rubi jup es nov.
v52_family_mean_conv5way_step49000	p252	eng_Latn	v5_target	-0.581822	0.018993	The red skirt is new.
v52_family_mean_conv5way_step49000	p253	ile_Latn	v5_target	-0.359742	-0.180886	Li stradas ne es secur in li nocte.
v52_family_mean_conv5way_step49000	p254	eng_Latn	v5_target	-0.506302	0.254459	The streets aren't safe at night.
v52_family_mean_conv5way_step49000	p255	ile_Latn	v5_target	-0.465391	-0.172321	Ella ne es plu mi amica.
v52_family_mean_conv5way_step49000	p256	eng_Latn	v5_target	-0.568325	0.171967	She is no longer my friend.
v52_family_mean_conv5way_step49000	p257	ile_Latn	v5_target	-0.413060	-0.111547	Qualmen es li tempe in Boston?
v52_family_mean_conv5way_step49000	p258	eng_Latn	v5_target	-0.372012	0.206349	How's the weather in Boston?
v52_family_mean_conv5way_step49000	p259	ile_Latn	v5_target	-0.380839	-0.325109	Lass li infantes venir!
v52_family_mean_conv5way_step49000	p260	eng_Latn	v5_target	-0.518043	0.126728	Let the children come!
v52_family_mean_conv5way_step49000	p261	ile_Latn	v5_target	-0.563334	-0.190127	Tom ne comprende it.
v52_family_mean_conv5way_step49000	p262	eng_Latn	v5_target	-0.533487	0.125143	Tom doesn't get it.
v52_family_mean_conv5way_step49000	p263	ile_Latn	v5_target	-0.389998	-0.292408	Yo ancor ne parla bon francesi.
v52_family_mean_conv5way_step49000	p264	eng_Latn	v5_target	-0.475705	0.287604	I'm not good at speaking French yet.
v52_family_mean_conv5way_step49000	p265	ile_Latn	v5_target	-0.401162	-0.510957	Vu nequande es satisfat.
v52_family_mean_conv5way_step49000	p266	eng_Latn	v5_target	-0.526417	0.114694	You're never satisfied.
v52_family_mean_conv5way_step49000	p267	ile_Latn	v5_target	-0.314054	-0.434988	Ili ruinat mi vive.
v52_family_mean_conv5way_step49000	p268	eng_Latn	v5_target	-0.592561	0.081975	They ruined my life.
v52_family_mean_conv5way_step49000	p269	ile_Latn	v5_target	-0.502715	0.050961	It es evident que ella ne ama su marito.
v52_family_mean_conv5way_step49000	p270	eng_Latn	v5_target	-0.421816	0.364217	It's obvious that she doesn't love her husband.
v52_family_mean_conv5way_step49000	p271	ile_Latn	v5_target	-0.457967	-0.225670	Li conditiones esset desfacil.
v52_family_mean_conv5way_step49000	p272	eng_Latn	v5_target	-0.575074	0.114131	The conditions were difficult.
v52_family_mean_conv5way_step49000	p273	ile_Latn	v5_target	-0.532164	-0.388074	Il ama cates.
v52_family_mean_conv5way_step49000	p274	eng_Latn	v5_target	-0.577231	0.010283	He loves cats.
v52_family_mean_conv5way_step49000	p275	ile_Latn	v5_target	-0.497813	-0.346881	Il furtet mi horloge.
v52_family_mean_conv5way_step49000	p276	eng_Latn	v5_target	-0.594041	-0.013656	He stole my watch.
v52_family_mean_conv5way_step49000	p277	ile_Latn	v5_target	-0.463410	-0.204564	Yo va dar it a Tom.
v52_family_mean_conv5way_step49000	p278	eng_Latn	v5_target	-0.499617	0.216410	I'll give it to Tom.
v52_family_mean_conv5way_step49000	p279	ile_Latn	v5_target	-0.303608	-0.451605	Ella melcat li vacca.
v52_family_mean_conv5way_step49000	p280	eng_Latn	v5_target	-0.539043	-0.151691	She milked the cow.
v52_family_mean_conv5way_step49000	p281	ile_Latn	v5_target	-0.487585	-0.048871	Yo ne dit que it esse facil.
v52_family_mean_conv5way_step49000	p282	eng_Latn	v5_target	-0.486666	0.217238	I didn't say it was easy.
v52_family_mean_conv5way_step49000	p283	ile_Latn	v5_target	-0.402113	0.140112	To ne es un cat. It es un cane.
v52_family_mean_conv5way_step49000	p284	eng_Latn	v5_target	-0.362476	0.330304	That's not a cat. It's a dog.
v52_family_mean_conv5way_step49000	p285	ile_Latn	v5_target	-0.545271	-0.148231	Il ne es plu interessat in me.
v52_family_mean_conv5way_step49000	p286	eng_Latn	v5_target	-0.546706	0.229751	He's no longer interested in me.
v52_family_mean_conv5way_step49000	p287	ile_Latn	v5_target	-0.552985	-0.177656	Ella ne have li billete.
v52_family_mean_conv5way_step49000	p288	eng_Latn	v5_target	-0.538634	0.219965	She doesn't have the ticket.
v52_family_mean_conv5way_step49000	p289	ile_Latn	v5_target	-0.335498	-0.410286	Tom labora.
v52_family_mean_conv5way_step49000	p290	eng_Latn	v5_target	-0.582536	-0.126165	Tom is working.
v52_family_mean_conv5way_step49000	p291	ile_Latn	v5_target	-0.273903	0.183584	Donald Trump va esser li sequent presidente del Unit States de America.
v52_family_mean_conv5way_step49000	p292	eng_Latn	v5_target	-0.284287	0.416357	Donald Trump will be the next president of the United States of America.
v52_family_mean_conv5way_step49000	p293	ile_Latn	v5_target	-0.471331	-0.160506	Tom studia in Harvard.
v52_family_mean_conv5way_step49000	p294	eng_Latn	v5_target	-0.513012	0.109602	Tom is studying at Harvard.
v52_family_mean_conv5way_step49000	p295	ile_Latn	v5_target	-0.495762	-0.348368	Li buxe esset tro pesant.
v52_family_mean_conv5way_step49000	p296	eng_Latn	v5_target	-0.546766	0.106776	The box was too heavy.
v52_family_mean_conv5way_step49000	p297	ile_Latn	v5_target	-0.322127	-0.434592	Yer pluviat.
v52_family_mean_conv5way_step49000	p298	eng_Latn	v5_target	-0.469056	0.033506	It rained yesterday.
v52_family_mean_conv5way_step49000	p299	ile_Latn	v5_target	-0.415213	-0.247921	Quo tu pensa pri ella?
v52_family_mean_conv5way_step49000	p300	eng_Latn	v5_target	-0.436983	0.192856	What do you think about her?
v52_family_mean_conv5way_step49000	p301	ile_Latn	v5_target	-0.553968	-0.026042	Tom es in grav dangere.
v52_family_mean_conv5way_step49000	p302	eng_Latn	v5_target	-0.522797	0.048168	Tom is in grave danger.
v52_family_mean_conv5way_step49000	p303	ile_Latn	v5_target	-0.623209	-0.085058	Yo besona un medico.
v52_family_mean_conv5way_step49000	p304	eng_Latn	v5_target	-0.634057	0.068635	I need a doctor.
v52_family_mean_conv5way_step49000	p305	ile_Latn	v5_target	-0.577384	-0.094050	Ti frase ne es italian.
v52_family_mean_conv5way_step49000	p306	eng_Latn	v5_target	-0.500880	0.178322	This sentence is not in Italian.
v52_family_mean_conv5way_step49000	p307	ile_Latn	v5_target	-0.542825	-0.270636	Noi have du filias.
v52_family_mean_conv5way_step49000	p308	eng_Latn	v5_target	-0.582563	0.199853	We have two daughters.
v52_family_mean_conv5way_step49000	p309	ile_Latn	v5_target	-0.352622	-0.032388	Yo ne posse, benque yo vole.
v52_family_mean_conv5way_step49000	p310	eng_Latn	v5_target	-0.450902	0.157453	I cannot even though I want to.
v52_family_mean_conv5way_step49000	p311	ile_Latn	v5_target	-0.368039	-0.438911	U es mi fratre?
v52_family_mean_conv5way_step49000	p312	eng_Latn	v5_target	-0.550381	0.056609	Where is my brother?
v52_family_mean_conv5way_step49000	p313	ile_Latn	v5_target	-0.419753	-0.377102	It ne hay aqua.
v52_family_mean_conv5way_step49000	p314	eng_Latn	v5_target	-0.547044	0.134691	There is no water.
v52_family_mean_conv5way_step49000	p315	ile_Latn	v5_target	-0.356695	0.015342	Yo have du filias e du filios.
v52_family_mean_conv5way_step49000	p316	eng_Latn	v5_target	-0.402300	0.306552	I have two daughters and two sons.
v52_family_mean_conv5way_step49000	p317	ile_Latn	v5_target	-0.388949	-0.265560	Pro quo tu menti?
v52_family_mean_conv5way_step49000	p318	eng_Latn	v5_target	-0.566097	-0.066167	Why are you lying?
v52_family_mean_conv5way_step49000	p319	ile_Latn	v5_target	-0.351811	-0.356817	Yo ama li sole.
v52_family_mean_conv5way_step49000	p320	eng_Latn	v5_target	-0.576993	0.066334	I love the sun.
v52_family_mean_conv5way_step49000	p321	ile_Latn	v5_target	-0.509530	-0.165728	Mi filia es ancor un infante.
v52_family_mean_conv5way_step49000	p322	eng_Latn	v5_target	-0.577294	0.187052	My daughter is but a child.
v52_family_mean_conv5way_step49000	p323	ile_Latn	v5_target	-0.307781	-0.398949	Marta ama te.
v52_family_mean_conv5way_step49000	p324	eng_Latn	v5_target	-0.598810	-0.032795	Marta loves you.
v52_family_mean_conv5way_step49000	p325	ile_Latn	v5_target	-0.259892	0.046371	Yo porta mi costume de balne sub mi vestimentes.
v52_family_mean_conv5way_step49000	p326	eng_Latn	v5_target	-0.350837	0.320048	I'm wearing my swimsuit under my clothes.
v52_family_mean_conv5way_step49000	p327	ile_Latn	v5_target	-0.490995	0.071579	Il pensa que il es un heróe.
v52_family_mean_conv5way_step49000	p328	eng_Latn	v5_target	-0.584012	0.308830	He believes that he is a hero.
v52_family_mean_conv5way_step49000	p329	ile_Latn	v5_target	-0.349474	-0.314337	Yo va monstrar te li via.
v52_family_mean_conv5way_step49000	p330	eng_Latn	v5_target	-0.462361	0.251693	I'll show you the way.
v52_family_mean_conv5way_step49000	p331	ile_Latn	v5_target	-0.564576	-0.121656	Il ne dat it a me.
v52_family_mean_conv5way_step49000	p332	eng_Latn	v5_target	-0.511073	0.270451	He didn't give it to me.
v52_family_mean_conv5way_step49000	p333	ile_Latn	v5_target	-0.536587	-0.020874	Tu esset un grand auxilie.
v52_family_mean_conv5way_step49000	p334	eng_Latn	v5_target	-0.451349	0.192653	You've been really helpful.
v52_family_mean_conv5way_step49000	p335	ile_Latn	v5_target	-0.633412	0.023693	Yo have un filia.
v52_family_mean_conv5way_step49000	p336	eng_Latn	v5_target	-0.614343	0.144356	I have a daughter.
v52_family_mean_conv5way_step49000	p337	ile_Latn	v5_target	-0.522150	-0.200859	Tom ne venit a hem.
v52_family_mean_conv5way_step49000	p338	eng_Latn	v5_target	-0.520121	0.111999	Tom didn't come home.
v52_family_mean_conv5way_step49000	p339	ile_Latn	v5_target	-0.426280	-0.052159	Es il es un de tui amicos?
v52_family_mean_conv5way_step49000	p340	eng_Latn	v5_target	-0.549258	0.230312	Is he a friend of yours?
v52_family_mean_conv5way_step49000	p341	ile_Latn	v5_target	-0.630742	-0.003290	Yo have un amico.
v52_family_mean_conv5way_step49000	p342	eng_Latn	v5_target	-0.625111	0.101294	I have a friend.
v52_family_mean_conv5way_step49000	p343	ile_Latn	v5_target	-0.462572	-0.297677	Ella cocina nu.
v52_family_mean_conv5way_step49000	p344	eng_Latn	v5_target	-0.541177	0.053771	She's cooking now.
v52_family_mean_conv5way_step49000	p345	ile_Latn	v5_target	-0.439925	-0.435888	Il cocina nu.
v52_family_mean_conv5way_step49000	p346	eng_Latn	v5_target	-0.550598	0.038096	He's cooking now.
v52_family_mean_conv5way_step49000	p347	ile_Latn	v5_target	-0.477972	-0.314294	Li mann es fort.
v52_family_mean_conv5way_step49000	p348	eng_Latn	v5_target	-0.651911	0.013025	The man is strong.
v52_family_mean_conv5way_step49000	p349	ile_Latn	v5_target	-0.456719	-0.266906	It hat niveat.
v52_family_mean_conv5way_step49000	p350	eng_Latn	v5_target	-0.539396	-0.027607	It had snowed.
v52_family_mean_conv5way_step49000	p351	ile_Latn	v5_target	-0.389897	0.039839	Il have un filio e du filias.
v52_family_mean_conv5way_step49000	p352	eng_Latn	v5_target	-0.418172	0.332945	He has a son and two daughters.
v52_family_mean_conv5way_step49000	p353	ile_Latn	v5_target	-0.396742	-0.386121	U es li cat?
v52_family_mean_conv5way_step49000	p354	eng_Latn	v5_target	-0.569653	0.036537	Where is the cat?
v52_family_mean_conv5way_step49000	p355	ile_Latn	v5_target	-0.542915	-0.171973	Yo ne vole far to.
v52_family_mean_conv5way_step49000	p356	eng_Latn	v5_target	-0.461966	0.238036	I don't want to do that.
v52_family_mean_conv5way_step49000	p357	ile_Latn	v5_target	-0.511033	-0.084658	To es un tre bon nova.
v52_family_mean_conv5way_step49000	p358	eng_Latn	v5_target	-0.494608	0.203774	That's very good news.
v52_family_mean_conv5way_step49000	p359	ile_Latn	v5_target	-0.538612	-0.053624	Li internet es un labirinte.
v52_family_mean_conv5way_step49000	p360	eng_Latn	v5_target	-0.423120	0.143497	The Internet is a labyrinth.
v52_family_mean_conv5way_step49000	p361	ile_Latn	v5_target	-0.513179	-0.191619	To es vermen un bon nova.
v52_family_mean_conv5way_step49000	p362	eng_Latn	v5_target	-0.522970	0.159207	That is really good news.
v52_family_mean_conv5way_step49000	p363	ile_Latn	v5_target	-0.580081	-0.152764	Il have du filias.
v52_family_mean_conv5way_step49000	p364	eng_Latn	v5_target	-0.541552	0.193763	He has two daughters.
v52_family_mean_conv5way_step49000	p365	ile_Latn	v5_target	-0.594570	-0.125486	Yo have un bon nova.
v52_family_mean_conv5way_step49000	p366	eng_Latn	v5_target	-0.550574	0.094959	I have good news.
v52_family_mean_conv5way_step49000	p367	ile_Latn	v5_target	-0.430679	-0.293980	Yo regardat Tom morir.
v52_family_mean_conv5way_step49000	p368	eng_Latn	v5_target	-0.560350	-0.109904	I watched Tom die.
v52_family_mean_conv5way_step49000	p369	ile_Latn	v5_target	-0.398948	0.069459	Li filia de un rey es un princessa.
v52_family_mean_conv5way_step49000	p370	eng_Latn	v5_target	-0.425104	0.171819	A king's daughter is a princess.
v52_family_mean_conv5way_step49000	p371	ile_Latn	v5_target	-0.530622	-0.119326	Yo esset in li scola.
v52_family_mean_conv5way_step49000	p372	eng_Latn	v5_target	-0.531907	0.001820	I was in school.
v52_family_mean_conv5way_step49000	p373	ile_Latn	v5_target	-0.399538	-0.427528	Nequí esset ta.
v52_family_mean_conv5way_step49000	p374	eng_Latn	v5_target	-0.539312	0.085329	No one was there.
v52_family_mean_conv5way_step49000	p375	ile_Latn	v5_target	-0.524565	-0.056321	Noi deve trovar li clave.
v52_family_mean_conv5way_step49000	p376	eng_Latn	v5_target	-0.502512	0.260798	We've got to find the key.
v52_family_mean_conv5way_step49000	p377	ile_Latn	v5_target	-0.433971	-0.250885	Qualmen tu standa die?
v52_family_mean_conv5way_step49000	p378	eng_Latn	v5_target	-0.411700	0.080060	How are you today?
v52_family_mean_conv5way_step49000	p379	ile_Latn	v5_target	-0.538966	-0.197658	Ili have du filias.
v52_family_mean_conv5way_step49000	p380	eng_Latn	v5_target	-0.517801	0.204343	They have two daughters.
v52_family_mean_conv5way_step49000	p381	ile_Latn	v5_target	-0.352442	-0.465486	To changea omnicos.
v52_family_mean_conv5way_step49000	p382	eng_Latn	v5_target	-0.525587	0.013322	That changes everything.
v52_family_mean_conv5way_step49000	p383	ile_Latn	v5_target	-0.335336	-0.418085	Roses odora bon.
v52_family_mean_conv5way_step49000	p384	eng_Latn	v5_target	-0.511638	-0.082247	Roses smell good.
v52_family_mean_conv5way_step49000	p385	ile_Latn	v5_target	-0.374588	-0.359270	Yo fat projectes.
v52_family_mean_conv5way_step49000	p386	eng_Latn	v5_target	-0.536517	-0.129069	I made plans.
v52_family_mean_conv5way_step49000	p387	ile_Latn	v5_target	-0.611817	-0.043156	Mi fratre have un conto che Twitter.
v52_family_mean_conv5way_step49000	p388	eng_Latn	v5_target	-0.545148	0.170758	My brother has a Twitter account.
v52_family_mean_conv5way_step49000	p389	ile_Latn	v5_target	-0.436347	0.118083	Ella have un marito e du filias.
v52_family_mean_conv5way_step49000	p390	eng_Latn	v5_target	-0.425793	0.364043	She has a husband and two daughters.
v52_family_mean_conv5way_step49000	p391	ile_Latn	v5_target	-0.411266	-0.368372	Vaccas have ubres.
v52_family_mean_conv5way_step49000	p392	eng_Latn	v5_target	-0.380919	-0.412952	Cows have udders.
v52_family_mean_conv5way_step49000	p393	ile_Latn	v5_target	-0.613802	-0.199243	Yo es timid.
v52_family_mean_conv5way_step49000	p394	eng_Latn	v5_target	-0.530611	-0.334772	I am shy.
v52_family_mean_conv5way_step49000	p395	ile_Latn	v5_target	-0.363532	-0.445571	Tui nómine di it omnicos.
v52_family_mean_conv5way_step49000	p396	eng_Latn	v5_target	-0.534167	0.199082	Your name says it all.
v52_family_mean_conv5way_step49000	p397	ile_Latn	v5_target	-0.557397	-0.135259	Il have deci vaccas.
v52_family_mean_conv5way_step49000	p398	eng_Latn	v5_target	-0.542356	-0.300175	He has ten cows.
v52_family_mean_conv5way_step49000	p399	ile_Latn	v5_target	-0.257287	-0.499997	Tom melca li vacca.
v52_family_mean_conv5way_step49000	p400	eng_Latn	v5_target	-0.565348	-0.171794	Tom is milking the cow.
v52_family_mean_conv5way_step49000	p401	ile_Latn	v5_target	-0.517907	-0.283099	Noi deve advertir les.
v52_family_mean_conv5way_step49000	p402	csb_Latn	v5_target	-0.328066	-0.454655	Gdzeż won je?
v52_family_mean_conv5way_step49000	p403	eng_Latn	v5_target	-0.551188	0.015717	Where is he?
v52_family_mean_conv5way_step49000	p404	csb_Latn	v5_target	-0.061084	-0.475327	Nó tim wodjimkú të trzimjesz mòjã rãkã.
v52_family_mean_conv5way_step49000	p405	eng_Latn	v5_target	-0.521829	0.263103	You are holding my hand in that picture.
v52_family_mean_conv5way_step49000	p406	csb_Latn	v5_target	-0.330718	-0.325226	Ve szkòli je novi knôp.
v52_family_mean_conv5way_step49000	p407	eng_Latn	v5_target	-0.499270	0.311421	There's a new boy in school.
v52_family_mean_conv5way_step49000	p408	csb_Latn	v5_target	0.126275	-0.418279	To dô vjele rzeczi wo mòji przirodze, co tëch të nje vjész.
v52_family_mean_conv5way_step49000	p409	eng_Latn	v5_target	-0.315044	0.394615	There are a lot of things you don't know about my personality.
v52_family_mean_conv5way_step49000	p410	csb_Latn	v5_target	-0.239122	-0.362017	Tvòja krev je czervjonô.
v52_family_mean_conv5way_step49000	p411	eng_Latn	v5_target	-0.634852	0.023152	Your blood is red.
v52_family_mean_conv5way_step49000	p412	csb_Latn	v5_target	-0.373179	-0.341282	To bëło przódë lat.
v52_family_mean_conv5way_step49000	p413	eng_Latn	v5_target	-0.463249	0.171410	It was a long time ago.
v52_family_mean_conv5way_step49000	p414	csb_Latn	v5_target	-0.469660	-0.308143	To bëło dôvno.
v52_family_mean_conv5way_step49000	p415	eng_Latn	v5_target	-0.447211	0.184369	That was a long time ago.
v52_family_mean_conv5way_step49000	p416	csb_Latn	v5_target	-0.367892	-0.148950	Wona je ta, co naszewo psa fùdrëje.
v52_family_mean_conv5way_step49000	p417	eng_Latn	v5_target	-0.529776	0.319918	She is the one who feeds our dog.
v52_family_mean_conv5way_step49000	p418	csb_Latn	v5_target	0.090772	-0.492115	Jô móm vjele drëchóv, co mje pòmôgajõ.
v52_family_mean_conv5way_step49000	p419	eng_Latn	v5_target	-0.480268	0.357921	I have a lot of friends to help me.
v52_family_mean_conv5way_step49000	p420	csb_Latn	v5_target	-0.419768	-0.214167	To nje je to, co jô rzek.
v52_family_mean_conv5way_step49000	p421	eng_Latn	v5_target	-0.511174	0.212771	That's not what I said.
v52_family_mean_conv5way_step49000	p422	csb_Latn	v5_target	-0.113611	-0.512292	Zó czim vë szúkôce?
v52_family_mean_conv5way_step49000	p423	eng_Latn	v5_target	-0.374469	0.160399	What are you looking for?
v52_family_mean_conv5way_step49000	p424	csb_Latn	v5_target	-0.479121	-0.325558	Dërch je szansa.
v52_family_mean_conv5way_step49000	p425	eng_Latn	v5_target	-0.458674	0.190358	There's still a chance.
v52_family_mean_conv5way_step49000	p426	csb_Latn	v5_target	0.019863	-0.503863	Vë njigdë nje wodrzeklë nó to pitanjé.
v52_family_mean_conv5way_step49000	p427	eng_Latn	v5_target	-0.588413	0.156617	You never answered the question.
v52_family_mean_conv5way_step49000	p428	csb_Latn	v5_target	-0.067877	-0.196487	Tom je barzo dobri drëch, ale ma nje jesma ze sobõ.
v52_family_mean_conv5way_step49000	p429	eng_Latn	v5_target	-0.398865	0.421123	Tom is a very close friend, but he's not my boyfriend.
v52_family_mean_conv5way_step49000	p430	csb_Latn	v5_target	0.071271	-0.380315	Jô sã czëjã nôszczestlëvszi, cjéj jô bjegóm.
v52_family_mean_conv5way_step49000	p431	eng_Latn	v5_target	-0.470806	0.187711	I feel happiest when I'm running.
v52_family_mean_conv5way_step49000	p432	csb_Latn	v5_target	-0.146445	-0.174391	Ten starëszk je, jak to sã rzecze, chòdzõci słovôrz.
v52_family_mean_conv5way_step49000	p433	eng_Latn	v5_target	-0.447735	0.306695	That old man is, so to speak, a walking dictionary.
v52_family_mean_conv5way_step49000	p434	csb_Latn	v5_target	0.130275	-0.233152	Tom a Mary sã pòtka v lazaretovim bùfece, v dzénj smjerce Maryczënéwo tatka.
v52_family_mean_conv5way_step49000	p435	eng_Latn	v5_target	-0.287068	0.429324	Tom and Mary met in the hospital cafeteria the day Mary's father died.
v52_family_mean_conv5way_step49000	p436	csb_Latn	v5_target	-0.336941	-0.422619	Jô całi czas gòrznô bëła.
v52_family_mean_conv5way_step49000	p437	eng_Latn	v5_target	-0.543734	0.048187	I was nervous the whole time.
v52_family_mean_conv5way_step49000	p438	csb_Latn	v5_target	-0.156344	-0.339060	Chcesz të perscji vëknõc?
v52_family_mean_conv5way_step49000	p439	eng_Latn	v5_target	-0.467359	0.024678	Do you want to learn Persian?
v52_family_mean_conv5way_step49000	p440	csb_Latn	v5_target	-0.261534	-0.573580	Jô móm jabkò.
v52_family_mean_conv5way_step49000	p441	eng_Latn	v5_target	-0.606213	-0.103142	I have an apple.
v52_family_mean_conv5way_step49000	p442	csb_Latn	v5_target	-0.207466	-0.408028	Pòd mòjimi vërami je straszëdło.
v52_family_mean_conv5way_step49000	p443	eng_Latn	v5_target	-0.530777	0.303937	There is a monster under my bed.
v52_family_mean_conv5way_step49000	p444	csb_Latn	v5_target	-0.306496	-0.342903	Tom chce nasz wodkôz przed pôłnjã.
v52_family_mean_conv5way_step49000	p445	eng_Latn	v5_target	-0.555546	0.084628	Tom wants our report before lunch.
v52_family_mean_conv5way_step49000	p446	csb_Latn	v5_target	-0.266765	-0.559375	Jô lúbjã zajce.
v52_family_mean_conv5way_step49000	p447	eng_Latn	v5_target	-0.572014	-0.194158	I like hares.
v52_family_mean_conv5way_step49000	p448	csb_Latn	v5_target	-0.364695	-0.119654	Jô mëslił, że chcesz sã rozdac.
v52_family_mean_conv5way_step49000	p449	eng_Latn	v5_target	-0.613557	0.201695	I thought you wanted a divorce.
v52_family_mean_conv5way_step49000	p450	csb_Latn	v5_target	-0.262163	-0.520705	Je Tómk wumarłi?
v52_family_mean_conv5way_step49000	p451	eng_Latn	v5_target	-0.468960	-0.172625	Is Tom dead?
v52_family_mean_conv5way_step49000	p452	csb_Latn	v5_target	-0.205682	-0.422292	Chcã sã havajszczëznë wuczëc.
v52_family_mean_conv5way_step49000	p453	eng_Latn	v5_target	-0.552891	0.083813	I want to learn Hawaiian.
v52_family_mean_conv5way_step49000	p454	csb_Latn	v5_target	-0.013741	-0.284666	Jô sã mòcno pòspjévôł, temù jem vzõł taksóvkã.
v52_family_mean_conv5way_step49000	p455	eng_Latn	v5_target	-0.420895	0.383470	As I was in a hurry, I had to take a taxi.
v52_family_mean_conv5way_step49000	p456	csb_Latn	v5_target	-0.225961	-0.544052	Tom jinsztalëje novõ programã.
v52_family_mean_conv5way_step49000	p457	eng_Latn	v5_target	-0.556556	0.095027	Tom is installing new software.
v52_family_mean_conv5way_step49000	p458	csb_Latn	v5_target	-0.182810	-0.442016	Fadil a Layla mjeszka pòd jednim dakã.
v52_family_mean_conv5way_step49000	p459	eng_Latn	v5_target	-0.357329	0.161554	Fadil and Layla were living under the same roof.
v52_family_mean_conv5way_step49000	p460	csb_Latn	v5_target	0.078632	-0.227755	Jô jem zicher, że móm jewo gdzes pòtkóné, le nji mògã pamjãtac, chto won je.
v52_family_mean_conv5way_step49000	p461	eng_Latn	v5_target	-0.359041	0.433528	I am sure I met him somewhere, but I do not remember who he is.
v52_family_mean_conv5way_step49000	p462	csb_Latn	v5_target	-0.299296	-0.569979	Jô jem sztúdanjt.
v52_family_mean_conv5way_step49000	p463	eng_Latn	v5_target	-0.520151	-0.038976	I'm a student.
v52_family_mean_conv5way_step49000	p464	csb_Latn	v5_target	-0.218109	-0.537388	Mùszã jô płacëc vprzódk?
v52_family_mean_conv5way_step49000	p465	eng_Latn	v5_target	-0.427119	0.218723	Do I have to pay in advance?
v52_family_mean_conv5way_step49000	p466	csb_Latn	v5_target	-0.401427	-0.148893	Tom mô diplomã z lesinstva.
v52_family_mean_conv5way_step49000	p467	eng_Latn	v5_target	-0.504892	0.069746	Tom has a degree in forestry.
v52_family_mean_conv5way_step49000	p468	csb_Latn	v5_target	-0.348733	-0.273566	Czas a pjõdze to je jedno.
v52_family_mean_conv5way_step49000	p469	eng_Latn	v5_target	-0.491557	0.026166	Time is money.
v52_family_mean_conv5way_step49000	p470	csb_Latn	v5_target	-0.359492	-0.365078	Të zrobjił felã.
v52_family_mean_conv5way_step49000	p471	eng_Latn	v5_target	-0.499292	0.018607	You made an error.
v52_family_mean_conv5way_step49000	p472	csb_Latn	v5_target	-0.241428	-0.498929	Skõdkaż va jesta?
v52_family_mean_conv5way_step49000	p473	eng_Latn	v5_target	-0.440688	0.117411	Where are you from?
v52_family_mean_conv5way_step49000	p474	csb_Latn	v5_target	-0.253063	-0.465337	Ellie je barzo bjałczënô.
v52_family_mean_conv5way_step49000	p475	eng_Latn	v5_target	-0.489951	-0.192639	Ellie is very feminine.
v52_family_mean_conv5way_step49000	p476	csb_Latn	v5_target	-0.126773	-0.483340	Jô mùszã do szandaróv jic.
v52_family_mean_conv5way_step49000	p477	eng_Latn	v5_target	-0.446702	0.289649	I've got to go to the police.
v52_family_mean_conv5way_step49000	p478	csb_Latn	v5_target	-0.273566	-0.471104	Jes të ale bladi!
v52_family_mean_conv5way_step49000	p479	eng_Latn	v5_target	-0.495361	-0.141893	You look so pale.
v52_family_mean_conv5way_step49000	p480	csb_Latn	v5_target	-0.047452	-0.428660	Jakùż sã zvje pjes wod tvòjé sostrë?
v52_family_mean_conv5way_step49000	p481	eng_Latn	v5_target	-0.492676	0.206184	How is your sister's dog called?
v52_family_mean_conv5way_step49000	p482	csb_Latn	v5_target	0.026164	-0.374246	Jô mëszlã, co vszëtcë mjiższi lëdze bë mjelë na dietã jic.
