language_script	example_id	words	chars	base_tokens	target_tokens	delta_tokens	base_tokens_per_word	target_tokens_per_word	delta_tokens_per_word	base_single_char_tokens	target_single_char_tokens	base_byte_tokens	target_byte_tokens	target_new_tokens	target_base_tokens	base_unk_tokens	target_unk_tokens	text_preview	base_token_preview	target_token_preview
krc_Cyrl	76	32	117	66	58	-8	2.0625	1.8125	-0.25	20	20	0	0	8	50	0	0	Ала ашай тургъан заманда , Исса , ётмекни алып , алгъыш этип сындырды да , сохталарына юлеше : « Алыгъыз , ашагъыз : бу – Мени чархымды » , – деди .	▁Ала ▁а шай ▁тур гъ ан ▁за манда ▁ , ▁Ис са ▁ , ▁ ёт мек ни ▁алып ▁ , ▁ал гъ ыш ▁эти п ▁с ынды рды ▁да ▁ , ▁со х та ларына ▁ ю ле ше ▁: ▁« ▁Ал ы гъ ыз ▁ , ▁ аша гъ ыз ▁: ▁бу ▁– ▁Мени ▁чар х ымды ▁» ▁ , ▁– ▁деди ▁ .	▁Ала ▁а шай ▁тургъан ▁заманда ▁ , ▁Исса ▁ , ▁ёт мек ни ▁алып ▁ , ▁ал гъы ш ▁эти п ▁с ынды рды ▁да ▁ , ▁со х та ларына ▁ юл еше ▁: ▁« ▁Ал ыгъыз ▁ , ▁ аша гъы з ▁: ▁бу ▁– ▁Мени ▁чар х ымды ▁» ▁ , ▁– ▁деди ▁ .
krc_Cyrl	77	17	130	61	45	-16	3.588235294117647	2.6470588235294117	-0.9411764705882353	14	9	0	0	13	32	0	0	Якъубну тууудукълары Израилни 12 бууун (къауум) къурагъандыла, ала бизни эрагъа дери 2-чи мингджыллыгъыны экинчи джарымында Мисирде джашагъандыла.	▁Як ъ у б ну ▁ту ууд у къ лары ▁Израил ни ▁12 ▁буу ун ▁( къ а у ум ) ▁ къ ура гъ анд ыла , ▁ала ▁биз ни ▁ эра гъ а ▁ дери ▁2- чи ▁мин гд жыл лыг ъ ын ы ▁экинчи ▁ джа рым ында ▁Мис и рде ▁ джа ша гъ анд ыла .	▁Як ъ уб ну ▁ту ууд укъла ры ▁Израил ни ▁12 ▁бу уун ▁( къ а у ум ) ▁къура гъандыла , ▁ала ▁бизни ▁ эра гъа ▁дери ▁2- чи ▁минг д жыл лыгъы ны ▁экинчи ▁джа рым ында ▁Мис и рде ▁джашагъан дыла .
krc_Cyrl	78	30	216	99	82	-17	3.3	2.7333333333333334	-0.5666666666666667	22	19	0	0	18	64	0	0	Бабас сынаб, бек сейирсиннгенди, сора кече дууаланы заманында джукъугъа кетген монахлагъа буйрукъ бериб ичиргенди. Кечирек монахла бу бюртюклени къууруб, тартыб ички этерге юрен...	▁Баба с ▁сына б , ▁ бек ▁се й ир син нген ди , ▁со ра ▁кеч е ▁дуу ала ны ▁заман ында ▁ джу къ у гъ а ▁кет ген ▁монах ла гъ а ▁буй ру къ ▁бери б ▁и чи рген ди . ▁Ке чи рек ▁монах ла ▁бу ▁ бю рт юк лени ▁ къ уу руб , ▁ тар ты б ▁ ички ▁э терге ▁ юр ене ди ле . ▁Эти лген ▁ ички ▁ары	▁Баба с ▁сына б , ▁бек ▁се й ир син н генди , ▁сора ▁кеч е ▁дуу а ланы ▁заман ында ▁ джу къ у гъа ▁кет ген ▁монах лагъа ▁буй ру къ ▁бери б ▁и чи р генди . ▁Ке чи рек ▁монах ла ▁бу ▁ бю рт юк лени ▁ къ уур уб , ▁тарт ыб ▁ ички ▁этерге ▁ю рен едиле . ▁Эти лген ▁ ички ▁ары гъан лыкъ ны ▁кете р генди , ▁джангы ▁кючле ▁берген
krc_Cyrl	79	14	58	30	25	-5	2.142857142857143	1.7857142857142858	-0.35714285714285715	5	4	0	0	4	21	0	0	Не шахаргъа келсегиз да , сизни къабыл этселе , не берселе да ашагъыз .	▁Не ▁шах ар гъ а ▁келсе гиз ▁да ▁ , ▁си зни ▁ къ а был ▁эт селе ▁ , ▁не ▁берсе ле ▁да ▁ аша гъ ыз ▁ .	▁Не ▁шахар гъа ▁келсе гиз ▁да ▁ , ▁си зни ▁къабыл ▁эт селе ▁ , ▁не ▁берсе ле ▁да ▁ аша гъы з ▁ .
krc_Cyrl	80	20	129	53	41	-12	2.65	2.05	-0.6	10	5	0	0	6	35	0	0	Библияны Иса Христосну джашаууну эм окъуууну юсюнден эрттегили христиан хапарлары болгъан, христиан динни мурдоруна саналгъан кесеги — Инджилди ( ).	▁Библи яны ▁Иса ▁Христос ну ▁ джа ша ууну ▁эм ▁о къ у ууну ▁ ю сю н ден ▁эр т теги ли ▁христиан ▁ха пар лары ▁бол гъ ан , ▁христиан ▁ дин ни ▁ мур дору на ▁санал гъ ан ▁кес е ги ▁— ▁И нд жил ди ▁( ▁ ).	▁Библи яны ▁Иса ▁Христос ну ▁джа ша ууну ▁эм ▁окъу ууну ▁юсюнден ▁эр т теги ли ▁христиан ▁ха пар лары ▁болгъан , ▁христиан ▁ дин ни ▁ мур дору на ▁санал гъан ▁кесеги ▁— ▁И нд жил ди ▁( ▁ ).
krc_Cyrl	81	29	198	90	72	-18	3.103448275862069	2.4827586206896552	-0.6206896551724138	24	21	0	0	12	60	0	0	Импичмент (ингил. impeachment — терслеу, лат. impedivi — «чырмадым, тыйдым» деген сёзден келеди) — мийик дараджалы кърал къуллукъчуну (къралны башчысына дери) къуллугъундан парл...	▁И мпи ч мент ▁( инг ил . ▁impe ach ment ▁— ▁тер сле у , ▁ лат . ▁impedi vi ▁— ▁« чы рма дым , ▁ты йды м » ▁деген ▁с ёз ден ▁келе ди ) ▁— ▁ми й ик ▁да раджа лы ▁ кър ал ▁ къ ул лук ъ чу ну ▁( кър ал ны ▁башчысы на ▁ дери ) ▁ къ ул лу гъ унда н ▁парламент ни ▁ сю д ▁эти ую ню ▁	▁И мпи ч мент ▁( инг ил . ▁impe ach ment ▁— ▁тер сле у , ▁ лат . ▁impedi vi ▁— ▁« чы рма дым , ▁ты йды м » ▁деген ▁сёз ден ▁келе ди ) ▁— ▁мийик ▁дараджа лы ▁кърал ▁къуллукъ чу ну ▁( кър ал ны ▁башчысы на ▁дери ) ▁къул лугъу н дан ▁парламент ни ▁ сю д ▁этиу ю ню ▁юсю ▁бла ▁тай дыр гъан ▁процедура .
krc_Cyrl	82	65	440	205	147	-58	3.1538461538461537	2.2615384615384615	-0.8923076923076924	62	29	0	0	43	104	0	0	"Чарли биринчи кере сахнагъа 1894 джыл чыкъгъанды, ол заманда аннга беш джыл болгъанды. 1898 джылны артында ""Сегиз ланкаширчи джаш"" атлы сабий тепсеучу къауумгъа къошулгъанды. 19..."	"▁Чар ли ▁биринчи ▁кер е ▁сахна гъ а ▁1894 ▁д жыл ▁чы къ гъ а нды , ▁ол ▁за манда ▁ан нга ▁беш ▁д жыл ▁бол гъ а нды . ▁1898 ▁д жыл ны ▁арт ында ▁"" Се гиз ▁ лан ка шир чи ▁ джа ш "" ▁ат лы ▁са бий ▁ теп се у чу ▁ къ а у ум гъ а ▁ къ ош ул гъ а нды . ▁1900 ▁д жыл ны ▁ал л ында ▁"""	"▁Чар ли ▁биринчи ▁кере ▁сахна гъа ▁1894 ▁джыл ▁чыкъгъан ды , ▁ол ▁заманда ▁ан нга ▁беш ▁джыл ▁болгъанды . ▁1898 ▁джылны ▁арт ында ▁"" Се гиз ▁ лан ка шир чи ▁джа ш "" ▁ат лы ▁са бий ▁ теп се учу ▁къауум гъа ▁къош у лгъанды . ▁1900 ▁джылны ▁аллында ▁"" Ла нка шир чи ▁джа шла "" ▁"" К юл бул гъа у уч "" ▁пан то мимо да ▁орун ▁ал гъандыла , ▁биринчи ▁кере ▁Чар ли ▁къара"
krc_Cyrl	83	33	140	68	55	-13	2.0606060606060606	1.6666666666666667	-0.3939393939393939	20	14	0	0	10	45	0	0	Бир жолда , Исса бир жерде тилек этип тохтагъан заманда , Аны сохталарындан бири Анга : « Раббий ! Ахия кесини сохталарын юйретгенча , бизни тилек этерге юйрет » , – деди .	▁Бир ▁жолда ▁ , ▁Ис са ▁бир ▁жерде ▁ти лек ▁эти п ▁то х та гъ ан ▁за манда ▁ , ▁Аны ▁со х та ларында н ▁бири ▁Ан га ▁: ▁« ▁Раб бий ▁! ▁Ах ия ▁кес ини ▁со х та ларын ▁ ю й рет ген ча ▁ , ▁биз ни ▁ти лек ▁э терге ▁ ю й рет ▁» ▁ , ▁– ▁деди ▁ .	▁Бир ▁жолда ▁ , ▁Исса ▁бир ▁жерде ▁ти лек ▁эти п ▁тохта гъан ▁заманда ▁ , ▁Аны ▁со х та ларында н ▁бири ▁Ан га ▁: ▁« ▁Раббий ▁! ▁Ах ия ▁кесини ▁со х та ларын ▁юй рет ген ча ▁ , ▁бизни ▁ти лек ▁этерге ▁юй рет ▁» ▁ , ▁– ▁деди ▁ .
krc_Cyrl	84	13	69	28	22	-6	2.1538461538461537	1.6923076923076923	-0.46153846153846156	8	4	0	0	4	18	0	0	Адам саны 458 миллиондан артыкъ болгъанды (ол заманда адам улуну тёрт этиб бири).	▁Адам ▁саны ▁4 58 ▁миллион дан ▁арт ы къ ▁бол гъ а нды ▁( ол ▁за манда ▁адам ▁у лу ну ▁т ёр т ▁эти б ▁бири ).	▁Адам ▁саны ▁4 58 ▁миллион дан ▁арт ы къ ▁болгъанды ▁( ол ▁заманда ▁адам ▁ул уну ▁тё рт ▁эти б ▁бири ).
krc_Cyrl	85	7	43	18	16	-2	2.5714285714285716	2.2857142857142856	-0.2857142857142857	5	5	0	0	2	14	0	0	.ec — Эквадорну огъары дараджаны интернет домени.	▁ . ec ▁— ▁Э ква дор ну ▁о гъ ары ▁да раджа ны ▁интернет ▁до мени .	▁ . ec ▁— ▁Э ква дор ну ▁огъар ы ▁дараджа ны ▁интернет ▁до мени .
krc_Cyrl	86	8	54	24	20	-4	3.0	2.5	-0.5	7	5	0	0	4	16	0	0	Кюнортадан ингирге сагъат 2:00 бола британлыла алгъа урадыла.	▁К ю нор та дан ▁и нги рге ▁са гъ ат ▁2 :00 ▁бола ▁британ лы ла ▁ал гъ а ▁у рады ла .	▁К ю нор та дан ▁ инг ирге ▁с агъат ▁2 :00 ▁бола ▁британ лы ла ▁алгъа ▁ур адыла .
krc_Cyrl	87	15	96	41	35	-6	2.7333333333333334	2.3333333333333335	-0.4	11	9	0	0	5	30	0	0	Кино- (, — «къымылдау») — магъаналары кинематография иш бла байламлы болгъан къош сёзлени биринчи кесеклериди.	▁Кино - ▁( , ▁— ▁« къ ы мыл дау ») ▁— ▁маг ъ аналар ы ▁ки не мат ография ▁иш ▁ бла ▁бай лам лы ▁бол гъ ан ▁ къ ош ▁с ёз лени ▁биринчи ▁кес ек лери ди .	▁Кино - ▁( , ▁— ▁« къ ы мыл дау ») ▁— ▁ магъан а лары ▁ки не мат ография ▁иш ▁бла ▁бай лам лы ▁болгъан ▁къош ▁сёз лени ▁биринчи ▁кес ек лери ди .
krc_Cyrl	88	24	170	75	61	-14	3.125	2.5416666666666665	-0.5833333333333334	22	12	0	0	14	47	0	0	Ол заманда Рефельденни орус бёлеги, Припять суудан алгъа уруб, Зайончекни корпусун къаушатады, Люблинни кючлеб Пулавылагъа джетеди, Литвада аскерлеге башчы этилген бий Репнин Ви...	▁Ол ▁за манда ▁Ре фе ль ден ни ▁орус ▁б ё лег и , ▁При п ять ▁суу дан ▁ал гъ а ▁у руб , ▁За й он чек ни ▁корпус ун ▁ къ а уша тады , ▁Люб лин ни ▁к ю ч леб ▁Пу лав ыла гъ а ▁д жете ди , ▁Лит ва да ▁аскер лег е ▁башчы ▁эти лген ▁бий ▁Ре п нин ▁Ви льно гъ а ▁д жете ди .	▁Ол ▁заманда ▁Ре фе ль ден ни ▁орус ▁бёл е ги , ▁При п ять ▁суу дан ▁алгъа ▁у руб , ▁За й он чек ни ▁корпус ун ▁къа уша тады , ▁Люб лин ни ▁кючле б ▁П ула вы лагъа ▁джет еди , ▁Лит ва да ▁аскерле ге ▁башчы ▁этилген ▁бий ▁Ре п нин ▁Ви льно гъа ▁джет еди .
krc_Cyrl	89	34	266	109	86	-23	3.2058823529411766	2.5294117647058822	-0.6764705882352942	19	16	0	0	19	67	0	0	Роджерса бла II Хаммерстайнны ортакъ ишлеулеринде быллай белгили сахна салыула чыкъгъандыла: «Оклахома!» («Oklahoma!», 1943), «Карусель» («Carousel», 1945), «Шош океанны къыбыла...	▁Ро джер са ▁ бла ▁II ▁Хам мер стай н ны ▁орта къ ▁иш леу лер инде ▁был лай ▁белги ли ▁сахна ▁са лы у ла ▁чы къ гъ анд ыла : ▁« О кла хом а !» ▁(« Ok lah oma !» , ▁1943 ), ▁« Кар у сель » ▁(« Car ou sel », ▁1945 ), ▁« Ш ош ▁океан ны ▁ къ ы был асы » ▁(« South ▁Pacific », ▁1949 ), ▁ала ▁драматург иясы ны ▁ми	▁Ро джер са ▁бла ▁II ▁Хам мер стай н ны ▁орта къ ▁ишле у леринде ▁был лай ▁белгили ▁сахна ▁са лы ула ▁чыкъгъан дыла : ▁« О кла хом а !» ▁(« Ok lah oma !» , ▁1943 ), ▁« Кар у сель » ▁(« Car ou sel », ▁1945 ), ▁« Ш ош ▁океанны ▁къыбыла сы » ▁(« South ▁Pacific », ▁1949 ), ▁ала ▁драматург иясы ны ▁мийик ▁дараджа сы ▁бла ▁айры л гъандыла . ▁Эм да ▁публика ▁бек
krc_Cyrl	90	12	93	39	33	-6	3.25	2.75	-0.5	7	4	0	0	8	25	0	0	СССР-де уа троллейбус кесини айныуун тохтатмагъады, аны баш чуруму автобусланы джетишмегенлиги болгъады.	▁СССР - де ▁у а ▁ трол лей бус ▁кес ини ▁ай ны у ун ▁то х тат ма гъ ады , ▁аны ▁баш ▁чу ру му ▁автобус ла ны ▁ дже тиш меген лиги ▁бол гъ ады .	▁СССР - де ▁уа ▁ трол лей бус ▁кесини ▁ай ны уун ▁тохта т ма гъа ды , ▁аны ▁баш ▁чу ру му ▁автобус ланы ▁джет иш меген лиги ▁бол гъа ды .
krc_Cyrl	91	8	60	24	24	0	3.0	3.0	0.0	7	7	0	0	1	23	0	0	Къулийланы Элдар — жашы, кинорежиссёр, сценарист. Москвада жашайды.	▁Къ ули йл аны ▁Эл дар ▁— ▁жашы , ▁кино реж и сс ёр , ▁сцена рис т . ▁Москва да ▁жаша йды .	▁Къ ул ий ланы ▁Эл дар ▁— ▁жашы , ▁кино реж и сс ёр , ▁сцена рис т . ▁Москва да ▁жаша йды .
krc_Cyrl	92	18	80	47	39	-8	2.611111111111111	2.1666666666666665	-0.4444444444444444	16	14	0	0	7	32	0	0	Аланы сепген душман – ибилисди . Оракъла заман – бу ёмюрню ахырыды , оракъчыла уа – мёлекледиле .	▁Ал аны ▁се п ген ▁душ ман ▁– ▁и били с ди ▁ . ▁Ор а къл а ▁заман ▁– ▁бу ▁ ём юр ню ▁ ах ы ры ды ▁ , ▁ ора къ чыла ▁у а ▁– ▁м ё лек ле ди ле ▁ .	▁А ланы ▁се п ген ▁душ ман ▁– ▁и били с ди ▁ . ▁Ор акъ ла ▁заман ▁– ▁бу ▁ ёмюрню ▁ахыр ы ды ▁ , ▁ор акъ чыла ▁уа ▁– ▁м ё лек л едиле ▁ .
krc_Cyrl	93	6	47	21	21	0	3.5	3.5	0.0	7	7	0	0	0	21	0	0	8-чи механикалы корпус(генерал-майор Фирсович А. Н.)	▁8- чи ▁механ ика лы ▁корпус ( ге не рал - май ор ▁Фи рс ович ▁А . ▁Н . )	▁8- чи ▁механ ика лы ▁корпус ( ге не рал - май ор ▁Фи рс ович ▁А . ▁Н . )
krc_Cyrl	94	22	166	70	49	-21	3.1818181818181817	2.227272727272727	-0.9545454545454546	15	9	0	0	16	33	0	0	Колониялада, португаллыланы Бразилияда хайырланнган шекер ёсдюрюу системасын алгъандыла, ол къул урунуу бла байламлы болгъаны себебли, биртанлалыгъа да къулла кёб санда керек бо...	▁Коло ния лада , ▁португал лы ла ны ▁Бразил ия да ▁х айыр лан н ган ▁шек ер ▁ёс д юр ю у ▁система сын ▁ал гъ анд ыла , ▁ол ▁ къ ул ▁у рун уу ▁ бла ▁бай лам лы ▁бол гъ аны ▁себе бли , ▁бир тан ла лыг ъ а ▁да ▁ къ ул ла ▁к ё б ▁са нда ▁керек ▁бол гъ анд ыла .	▁Коло ния лада , ▁португал лы ланы ▁Бразил ияда ▁хайыр ланнган ▁шек ер ▁ёс д юрю у ▁система сын ▁ал гъандыла , ▁ол ▁къул ▁ур уну у ▁бла ▁бай лам лы ▁болгъан ы ▁себебли , ▁бир тан ла лы гъа ▁да ▁къул ла ▁кёб ▁с анда ▁керек ▁болгъандыла .
krc_Cyrl	95	21	108	53	41	-12	2.5238095238095237	1.9523809523809523	-0.5714285714285714	15	8	0	0	10	31	0	0	Биз , сизге жетмегенле кибик , кесибизни кючюбюзню салып кюрешмейбиз , нек десегиз Масихни Хайыр Хапары бла сизге да жетгенбиз .	▁Биз ▁ , ▁сиз ге ▁жет меген ле ▁ки би к ▁ , ▁кес ибиз ни ▁к ю ч ю бю з ню ▁салып ▁к ю реш мей биз ▁ , ▁не к ▁десе гиз ▁Мас их ни ▁Х айыр ▁Ха пар ы ▁ бла ▁сиз ге ▁да ▁жет ген биз ▁ .	▁Биз ▁ , ▁сизге ▁жет меген ле ▁кибик ▁ , ▁кеси биз ни ▁кюч ю бю з ню ▁салып ▁кюреш мей биз ▁ , ▁нек ▁десегиз ▁Масих ни ▁Х айыр ▁Ха пар ы ▁бла ▁сизге ▁да ▁жет ген биз ▁ .
krc_Cyrl	96	8	57	23	18	-5	2.875	2.25	-0.625	8	6	0	0	4	14	0	0	Сюймеген адам, Аллахны танымайды, нек десегиз Аллах сюймекликди.	▁С ю й меген ▁адам , ▁Аллах ны ▁таны майды , ▁не к ▁десе гиз ▁Аллах ▁ сю й ме клик ди .	▁С ю й меген ▁адам , ▁Аллахны ▁таны майды , ▁нек ▁десегиз ▁Аллах ▁сюй ме клик ди .
krc_Cyrl	97	14	54	33	30	-3	2.357142857142857	2.142857142857143	-0.21428571428571427	13	12	0	0	3	27	0	0	« Сен Иудей Патчах эсенг , Кесинг-Кесинги къутхар » , – дей эдиле .	▁« ▁Сен ▁И у дей ▁Пат ча х ▁эс ен г ▁ , ▁Ке син г - К еси нги ▁ къ ут хар ▁» ▁ , ▁– ▁дей ▁эд иле ▁ .	▁« ▁Сен ▁И у дей ▁Пат ча х ▁эсе нг ▁ , ▁Кесин г - К еси нги ▁ къ ут хар ▁» ▁ , ▁– ▁дей ▁эдиле ▁ .
krc_Cyrl	98	35	217	97	89	-8	2.7714285714285714	2.5428571428571427	-0.22857142857142856	29	26	0	0	10	79	0	0	Будай сыра — будай солодну тышанда, бу сыраны хазырлагъан заманда шишаны ичиндеда быждылдауу тохтамайды. Кёбюсюне будай сыра сюзюлмегенлей бериледи, ол себебден Weizenbier (нем....	▁Бу дай ▁сыр а ▁— ▁буд ай ▁сол од ну ▁ты ша нда , ▁бу ▁сыр аны ▁ха зыр ла гъ ан ▁за манда ▁шиш аны ▁ичинде да ▁бы ж ды лда уу ▁то х та майды . ▁К ё бю сю не ▁буд ай ▁сыр а ▁с юз ю л меген лей ▁бери ле ди , ▁ол ▁себе б ден ▁We izen bier ▁( нем . ▁— ▁буд ай ▁сыр а ) ▁а тны ▁ор ну на ▁Weiss bier	▁Бу дай ▁сыр а ▁— ▁буд ай ▁сол од ну ▁ты ш анда , ▁бу ▁сыр аны ▁ха зыр лагъа н ▁заманда ▁шиш аны ▁ичинде да ▁бы ж ды лда уу ▁тохта майды . ▁К ё бю сю не ▁буд ай ▁сыр а ▁с юз юл меген лей ▁берил еди , ▁ол ▁себе б ден ▁We izen bier ▁( нем . ▁— ▁буд ай ▁сыр а ) ▁а тны ▁ор ну на ▁Weiss bier ▁( нем . ▁— ▁ акъ
krc_Cyrl	99	11	73	30	21	-9	2.727272727272727	1.9090909090909092	-0.8181818181818182	7	5	0	0	5	16	0	0	Аны тышында, Эдуард, атасы тас этген территорияланы да къайтарыр муратлы болгъанды.	▁Аны ▁ты ш ында , ▁Эд у ард , ▁атасы ▁тас ▁эт ген ▁территория ла ны ▁да ▁ къ ай тары р ▁му рат лы ▁бол гъ а нды .	▁Аны ▁тышында , ▁Эд у ард , ▁атасы ▁тас ▁этген ▁территория ланы ▁да ▁къай тары р ▁му рат лы ▁болгъанды .
krc_Cyrl	100	19	102	52	32	-20	2.736842105263158	1.6842105263157894	-1.0526315789473684	18	11	0	0	12	20	0	0	20 февраль — григориан орузламада джылны 51-чи кюнюдю. Джылны ахырына дери 314 кюн (високос джыллада — 315 кюн) къалады.	▁20 ▁ феврал ь ▁— ▁гри го риан ▁ор уз лама да ▁д жыл ны ▁51 - чи ▁к ю ню дю . ▁Д жыл ны ▁ ах ыр ына ▁ дери ▁3 14 ▁к юн ▁( високо с ▁д жыл лада ▁— ▁315 ▁к юн ) ▁ къ а лады .	▁20 ▁феврал ь ▁— ▁г ригориан ▁орузлама да ▁джылны ▁51 - чи ▁кюнюдю . ▁Д жыл ны ▁ахырына ▁дери ▁3 14 ▁кюн ▁( високос ▁джыллада ▁— ▁315 ▁кюн ) ▁къа лады .
krc_Cyrl	101	33	176	89	64	-25	2.696969696969697	1.9393939393939394	-0.7575757575757576	26	15	0	0	21	43	0	0	Сора жетинчи мёлек сур быргъысын сокъду эмда кёкде : « Дунияны патчахлыгъы бизни Раббийибизни эм Аны Масихини патчахлыгъы болду ; Ол ёмюрледен ёмюрлеге патчахлыкъ этерикди » , –...	▁Со ра ▁же тин чи ▁м ё лек ▁сур ▁ быр гъ ы сын ▁со къ ду ▁эм да ▁к ё к де ▁: ▁« ▁Ду ния ны ▁пат ча х лыг ъ ы ▁биз ни ▁Раб бий ибиз ни ▁эм ▁Аны ▁Мас их ини ▁пат ча х лыг ъ ы ▁болду ▁; ▁Ол ▁ ём юр ле ден ▁ ём юр лег е ▁пат ча х лык ъ ▁э тери к ди ▁» ▁ , ▁– ▁деген ▁ул лу	▁Сора ▁же тин чи ▁м ё лек ▁сур ▁ быр гъы сын ▁со къ ду ▁эмда ▁кё к де ▁: ▁« ▁Ду н ияны ▁патчах лыгъы ▁бизни ▁Раббий ибиз ни ▁эм ▁Аны ▁Масих ини ▁патчах лыгъы ▁болду ▁; ▁Ол ▁ёмюр леден ▁ёмюр леге ▁патчах лыкъ ▁э тери к ди ▁» ▁ , ▁– ▁деген ▁уллу ▁ау аз ла ▁э шити л диле ▁ .
krc_Cyrl	102	9	53	19	16	-3	2.111111111111111	1.7777777777777777	-0.3333333333333333	5	4	0	0	2	14	0	0	Франция — эки палаталы парламент (Сенат эмда Миллет джыйылыу)	▁Франция ▁— ▁эки ▁палата лы ▁парламент ▁( Се нат ▁эм да ▁Мил лет ▁дж ый ы лы у )	▁Франция ▁— ▁эки ▁палата лы ▁парламент ▁( Се нат ▁эмда ▁Мил лет ▁джыйы лы у )
krc_Cyrl	103	23	85	47	40	-7	2.0434782608695654	1.7391304347826086	-0.30434782608695654	15	10	0	0	7	33	0	0	Сора Агрипа Фестге : « Бу адамны азат этерге боллукъ эди , ол кеси кесарьны сюдюн излемесе эди » , – деди .	▁Со ра ▁А гри па ▁Фе ст ге ▁: ▁« ▁Бу ▁адам ны ▁аз ат ▁э терге ▁бол лук ъ ▁эд и ▁ , ▁ол ▁кес и ▁кес а рь ны ▁ сю дю н ▁из ле месе ▁эд и ▁» ▁ , ▁– ▁деди ▁ .	▁Сора ▁А гри па ▁Фе ст ге ▁: ▁« ▁Бу ▁адам ны ▁аз ат ▁этерге ▁бол лукъ ▁эди ▁ , ▁ол ▁кеси ▁кес а рь ны ▁ сю дю н ▁изле месе ▁эди ▁» ▁ , ▁– ▁деди ▁ .
krc_Cyrl	104	32	173	81	67	-14	2.53125	2.09375	-0.4375	20	14	0	0	13	54	0	0	Исса анга: «Мени тыйма, нек десенг Мен алыкъа Атама чыкъмагъанма; алай а Мени къарындашларыма бар да, алагъа айт, Мен Кеси Атама эм сизни Атагъызгъа, Кеси Аллахыма эм сизни Алла...	▁Ис са ▁а нга : ▁« Мен и ▁ты йма , ▁не к ▁десе нг ▁Мен ▁ алык ъ а ▁Ата ма ▁чы къ ма гъ ан ма ; ▁а лай ▁а ▁Мени ▁ къ арын даш лары ма ▁бар ▁да , ▁ала гъ а ▁айт , ▁Мен ▁Ке си ▁Ата ма ▁эм ▁си зни ▁Ата гъ ыз гъ а , ▁Ке си ▁Аллах ыма ▁эм ▁си зни ▁Аллах ы гъ ыз гъ а ▁чы гъ ама », ▁– ▁деди	▁Исса ▁анга : ▁« Мен и ▁ты йма , ▁нек ▁десе нг ▁Мен ▁а лыкъ а ▁Ата ма ▁чы къ магъан ма ; ▁алай ▁а ▁Мени ▁къа рын даш лары ма ▁бар ▁да , ▁алагъа ▁айт , ▁Мен ▁Ке си ▁Ата ма ▁эм ▁си зни ▁Ата гъы з гъа , ▁Ке си ▁Аллах ыма ▁эм ▁си зни ▁Аллах ыгъыз гъа ▁чы гъа ма », ▁– ▁деди .
krc_Cyrl	105	80	492	227	174	-53	2.8375	2.175	-0.6625	60	49	0	0	41	133	0	0	Литрни белгиси гитчие «л» харифди (Эресейде), гитче латин «l» хариф (Европада) неда уллу «L» (АБШ, Австралия эм Джангы Зеландия). Гитче латин «l» харифни «1» цифра бла аджаштыры...	▁Лит р ни ▁белги си ▁ги т чие ▁« л » ▁хар иф ди ▁( Э рес ей де ), ▁ги т че ▁латин ▁« l » ▁хар иф ▁( Европ ада ) ▁не да ▁ул лу ▁« L » ▁( А Б Ш , ▁Австрали я ▁эм ▁Джа нг ы ▁Зеланд ия ). ▁Ги т че ▁латин ▁« l » ▁хар иф ни ▁« 1 » ▁цифр а ▁ бла ▁ад жа ш тыр ыр гъ а ▁тынч ▁бол	▁Лит р ни ▁белги си ▁ги т чие ▁« л » ▁хариф ди ▁( Эр есе й де ), ▁ги т че ▁латин ▁« l » ▁хариф ▁( Европ ада ) ▁неда ▁уллу ▁« L » ▁( А Б Ш , ▁ Австралия ▁эм ▁Дж анг ы ▁Зеланд ия ). ▁Ги т че ▁латин ▁« l » ▁хариф ни ▁« 1 » ▁цифр а ▁бла ▁ад жа ш тыр ыргъа ▁тынч ▁болгъан ы ▁себебли ▁талай ▁миллет ▁метр ология ▁органи з
krc_Cyrl	106	24	111	56	45	-11	2.3333333333333335	1.875	-0.4583333333333333	17	14	0	0	7	38	0	0	Китапда : « Кёп жыйгъан адамны артыгъы болмагъанды , аз жыйгъанны да кемлиги болмагъанды » , – деп жазылгъаны кибик , тенглик болсун .	▁Ки тап да ▁: ▁« ▁К ё п ▁жый гъ ан ▁адам ны ▁арт ы гъ ы ▁бол ма гъ а нды ▁ , ▁аз ▁жый гъ ан ны ▁да ▁кем лиги ▁бол ма гъ а нды ▁» ▁ , ▁– ▁деп ▁жазыл гъ аны ▁ки би к ▁ , ▁тен г лик ▁болсун ▁ .	▁Ки тап да ▁: ▁« ▁К ё п ▁жый гъан ▁адам ны ▁арт ы гъы ▁болмагъан ды ▁ , ▁аз ▁жый гъан ны ▁да ▁кем лиги ▁болмагъан ды ▁» ▁ , ▁– ▁деп ▁жазыл гъан ы ▁кибик ▁ , ▁тен г лик ▁болсун ▁ .
